"bin","variable","value","counts","percent","cluster_total","superkingdom","phylum","class","order","family","genus","species","cluster_ph6","Treatment","Day","Replicate"
"G10_2_C_cluster_DBSCAN_round1_10","pH6_1_B",379970,13822933,2.74883774666346,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH6","1","B"
"G10_2_C_cluster_DBSCAN_round1_10","MES_4_F",34813,32082360,0.108511343928564,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","4","F"
"G10_2_C_cluster_DBSCAN_round1_10","MES_7_B",18455,35882516,0.0514317334938275,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","7","B"
"G10_2_C_cluster_DBSCAN_round1_10","pH8_5_A",2880,42135237,0.00683513421320023,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH8","5","A"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_5_E",965,66921395,0.001441990263353,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","5","E"
"G10_2_C_cluster_DBSCAN_round1_10","pH6_1_F",541532,4302448,12.5866018601503,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH6","1","F"
"G10_2_C_cluster_DBSCAN_round1_10","pH6_2_E",207056,24822686,0.834140189341315,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH6","2","E"
"G10_2_C_cluster_DBSCAN_round1_10","G05_3_D",285087,37680063,0.756599053456997,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","3","D"
"G10_2_C_cluster_DBSCAN_round1_10","G05_7_A",898,4331688,0.0207309483046794,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","7","A"
"G10_2_C_cluster_DBSCAN_round1_10","G05_3_F",45256,44321163,0.102109233911574,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","3","F"
"G10_2_C_cluster_DBSCAN_round1_10","G05_4_B",33228,25933279,0.128128803149035,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","4","B"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_2_D",4231,58881321,0.00718564041727257,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","2","D"
"G10_2_C_cluster_DBSCAN_round1_10","G10_7_B",10935,22763974,0.0480364280858869,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","7","B"
"G10_2_C_cluster_DBSCAN_round1_10","pH8_1_D",930422,33793023,2.75329614636725,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH8","1","D"
"G10_2_C_cluster_DBSCAN_round1_10","G10_5_D",17798,20869847,0.0852809318630846,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","5","D"
"G10_2_C_cluster_DBSCAN_round1_10","pH6_1_C",504147,19340092,2.6067456142401,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH6","1","C"
"G10_2_C_cluster_DBSCAN_round1_10","G10_7_C",52896,23745838,0.222759036762569,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","7","C"
"G10_2_C_cluster_DBSCAN_round1_10","MES_2_D",2520924,23421097,10.7634753402029,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","2","D"
"G10_2_C_cluster_DBSCAN_round1_10","G10_4_F",31962,32664441,0.0978495238905206,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","4","F"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_7_F",331,32947566,0.00100462656330971,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","7","F"
"G10_2_C_cluster_DBSCAN_round1_10","G10_1_C",3011671,28001190,10.7555107479361,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","1","C"
"G10_2_C_cluster_DBSCAN_round1_10","G10_3_E",161125,26690648,0.603675864295239,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","3","E"
"G10_2_C_cluster_DBSCAN_round1_10","pH8_3_F",16594,30783760,0.0539050460372612,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH8","3","F"
"G10_2_C_cluster_DBSCAN_round1_10","G05_3_E",68693,52345439,0.131230153595617,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","3","E"
"G10_2_C_cluster_DBSCAN_round1_10","G05_3_C",2718358,51435263,5.28500845810782,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","3","C"
"G10_2_C_cluster_DBSCAN_round1_10","G10_3_D",1415377,49979290,2.83192698415684,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","3","D"
"G10_2_C_cluster_DBSCAN_round1_10","pH6_1_D",1309511,18953812,6.90895847231153,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH6","1","D"
"G10_2_C_cluster_DBSCAN_round1_10","G05_2_A",3390756,56211127,6.03217935836796,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","2","A"
"G10_2_C_cluster_DBSCAN_round1_10","pH6_1_A",934871,21618969,4.3243088974317,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH6","1","A"
"G10_2_C_cluster_DBSCAN_round1_10","MES_4_A",116103,44199067,0.262682015437113,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","4","A"
"G10_2_C_cluster_DBSCAN_round1_10","G10_5_B",39688,37148899,0.106834929347435,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","5","B"
"G10_2_C_cluster_DBSCAN_round1_10","G05_1_C",1742202,27495310,6.33636063750509,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","1","C"
"G10_2_C_cluster_DBSCAN_round1_10","MES_2_C",4832948,24251806,19.9281983370641,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","2","C"
"G10_2_C_cluster_DBSCAN_round1_10","G05_4_D",30658,42596368,0.0719732724630419,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","4","D"
"G10_2_C_cluster_DBSCAN_round1_10","G10_1_F",735050,19911384,3.6916067712822,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","1","F"
"G10_2_C_cluster_DBSCAN_round1_10","pH8_5_C",2544,28913015,0.00879880565897399,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH8","5","C"
"G10_2_C_cluster_DBSCAN_round1_10","G05_2_C",6896122,70812634,9.73854750269563,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","2","C"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_5_D",317,55875985,0.000567327806391243,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","5","D"
"G10_2_C_cluster_DBSCAN_round1_10","G05_6_E",8267,36160210,0.0228621459886433,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","6","E"
"G10_2_C_cluster_DBSCAN_round1_10","pH8_2_C",40841,46678995,0.0874933147125383,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH8","2","C"
"G10_2_C_cluster_DBSCAN_round1_10","G10_5_F",13731,22027498,0.0623357223775483,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","5","F"
"G10_2_C_cluster_DBSCAN_round1_10","pH8_1_F",2017611,34120872,5.91312848042102,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH8","1","F"
"G10_2_C_cluster_DBSCAN_round1_10","G10_5_A",44301,29792437,0.148698812386513,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","5","A"
"G10_2_C_cluster_DBSCAN_round1_10","MES_2_F",15879127,103432387,15.3521807439289,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","2","F"
"G10_2_C_cluster_DBSCAN_round1_10","MES_2_B",4643217,26135570,17.7658914651565,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","2","B"
"G10_2_C_cluster_DBSCAN_round1_10","G10_6_A",18243,19563803,0.0932487410551006,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","6","A"
"G10_2_C_cluster_DBSCAN_round1_10","pH8_2_D",93188,27890298,0.334123357161691,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH8","2","D"
"G10_2_C_cluster_DBSCAN_round1_10","pH6_2_B",39840,21710210,0.183508128203274,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH6","2","B"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_7_E",607,47929226,0.00126645066206577,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","7","E"
"G10_2_C_cluster_DBSCAN_round1_10","pH8_5_B",4062,44600099,0.00910760310195724,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH8","5","B"
"G10_2_C_cluster_DBSCAN_round1_10","G10_2_C",4312180,66046841,6.52897236977617,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","2","C"
"G10_2_C_cluster_DBSCAN_round1_10","G10_3_C",2560426,50316949,5.08859549492955,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","3","C"
"G10_2_C_cluster_DBSCAN_round1_10","G10_6_F",10777,15454835,0.0697322229580581,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","6","F"
"G10_2_C_cluster_DBSCAN_round1_10","G05_5_D",12855,39462266,0.032575422810236,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","5","D"
"G10_2_C_cluster_DBSCAN_round1_10","G05_1_A",1089784,23660169,4.60598569688999,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","1","A"
"G10_2_C_cluster_DBSCAN_round1_10","G10_6_B",14282,24878022,0.0574081010138185,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","6","B"
"G10_2_C_cluster_DBSCAN_round1_10","G10_6_D",10852,17376488,0.0624522055319809,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","6","D"
"G10_2_C_cluster_DBSCAN_round1_10","G10_6_C",239933,27060732,0.886646377488975,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","6","C"
"G10_2_C_cluster_DBSCAN_round1_10","MES_2_E",1010158,11774883,8.57892176083618,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","2","E"
"G10_2_C_cluster_DBSCAN_round1_10","pH6_2_D",176050,29690466,0.592951286113192,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH6","2","D"
"G10_2_C_cluster_DBSCAN_round1_10","MES_4_C",551960,20414493,2.70376540823228,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","4","C"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_6_A",821,18506496,0.00443628010402401,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","6","A"
"G10_2_C_cluster_DBSCAN_round1_10","G05_2_B",4992789,55177799,9.0485468621175,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","2","B"
"G10_2_C_cluster_DBSCAN_round1_10","pH8_3_E",44707,17608434,0.253895377635513,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH8","3","E"
"G10_2_C_cluster_DBSCAN_round1_10","G05_6_D",18367,47359779,0.0387818532683609,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","6","D"
"G10_2_C_cluster_DBSCAN_round1_10","G10_3_A",1581856,48609146,3.25423532435645,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","3","A"
"G10_2_C_cluster_DBSCAN_round1_10","G05_5_C",56358,45006906,0.125220782783869,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","5","C"
"G10_2_C_cluster_DBSCAN_round1_10","pH8_2_B",22459,55989499,0.0401128790239755,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH8","2","B"
"G10_2_C_cluster_DBSCAN_round1_10","G10_5_C",659444,26194379,2.51750194192426,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","5","C"
"G10_2_C_cluster_DBSCAN_round1_10","MES_3_B",762961,41865081,1.82242809944641,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","3","B"
"G10_2_C_cluster_DBSCAN_round1_10","G05_2_F",1614776,50659083,3.18753499742583,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","2","F"
"G10_2_C_cluster_DBSCAN_round1_10","G05_1_B",1249603,26941529,4.63820371887579,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","1","B"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_4_F",344,45928294,0.000748993637778055,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","4","F"
"G10_2_C_cluster_DBSCAN_round1_10","G05_4_C",205975,27617201,0.745821417601299,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","4","C"
"G10_2_C_cluster_DBSCAN_round1_10","pH6_3_A",10721,37857487,0.0283193652024499,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH6","3","A"
"G10_2_C_cluster_DBSCAN_round1_10","G05_5_B",12206,29791743,0.0409710838335307,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","5","B"
"G10_2_C_cluster_DBSCAN_round1_10","G10_6_E",4092,25858178,0.0158247808488286,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","6","E"
"G10_2_C_cluster_DBSCAN_round1_10","G05_1_F",1180322,28092560,4.2015466016625,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","1","F"
"G10_2_C_cluster_DBSCAN_round1_10","G10_1_B",3185214,53678306,5.93389441164555,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","1","B"
"G10_2_C_cluster_DBSCAN_round1_10","MES_2_A",2348735,18638759,12.6013486198303,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","2","A"
"G10_2_C_cluster_DBSCAN_round1_10","G10_7_F",2888,24986960,0.0115580286677531,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","7","F"
"G10_2_C_cluster_DBSCAN_round1_10","MES_1_C",3563887,19066166,18.6922058687625,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","1","C"
"G10_2_C_cluster_DBSCAN_round1_10","G05_1_E",1615735,31188010,5.18062870955858,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","1","E"
"G10_2_C_cluster_DBSCAN_round1_10","pH6_2_F",159707,27300124,0.585004668843262,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH6","2","F"
"G10_2_C_cluster_DBSCAN_round1_10","G05_2_E",246848,40657012,0.607147421458321,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","2","E"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_5_C",735,41202495,0.00178387255431983,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","5","C"
"G10_2_C_cluster_DBSCAN_round1_10","pH6_3_B",17829,47859419,0.0372528550754032,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH6","3","B"
"G10_2_C_cluster_DBSCAN_round1_10","MES_3_A",581606,36305138,1.60199363517087,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","3","A"
"G10_2_C_cluster_DBSCAN_round1_10","G05_1_D",2498073,38441985,6.4982934674159,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","1","D"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_5_A",1804,68525211,0.0026326077273954,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","5","A"
"G10_2_C_cluster_DBSCAN_round1_10","G10_5_E",4353,15348027,0.0283619516697488,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G10","5","E"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_6_C",539,30616020,0.00176051622647228,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","6","C"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_3_F",709,39964463,0.00177407613358898,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","3","F"
"G10_2_C_cluster_DBSCAN_round1_10","MES_1_E",5039924,25344246,19.8858707416271,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"MES","1","E"
"G10_2_C_cluster_DBSCAN_round1_10","G05_4_F",20595,44937855,0.0458299578384416,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","4","F"
"G10_2_C_cluster_DBSCAN_round1_10","G05_5_A",13100,29527411,0.0443655557881455,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","5","A"
"G10_2_C_cluster_DBSCAN_round1_10","G05_3_B",310886,52564459,0.59143764801232,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","3","B"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_5_F",503,66972264,0.000751057183911238,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","5","F"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_5_B",2268,64555044,0.00351328085222899,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","5","B"
"G10_2_C_cluster_DBSCAN_round1_10","G05_4_E",18546,32092933,0.0577884233890371,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","4","E"
"G10_2_C_cluster_DBSCAN_round1_10","pH10_6_B",461,21129049,0.00218183033225963,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"pH10","6","B"
"G10_2_C_cluster_DBSCAN_round1_10","G05_3_A",423488,52914133,0.800330603545937,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","3","A"
"G10_2_C_cluster_DBSCAN_round1_10","G05_2_D",4416493,61676768,7.16070757793275,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","no support",0,"G05","2","D"
"G10_3_A_cluster_DBSCAN_round5_0","pH10_7_B",67545,44353795,0.152286856175441,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH10","7","B"
"G10_3_A_cluster_DBSCAN_round5_0","pH6_4_E",87962,45827308,0.191942323995989,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH6","4","E"
"G10_3_A_cluster_DBSCAN_round5_0","pH6_5_A",146389,42358914,0.345591957338661,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH6","5","A"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_6_A",120356,26783339,0.449368915503776,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","6","A"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_4_E",60817,44351925,0.137123698689516,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","4","E"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_6_B",54090,25556850,0.211645801419189,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","6","B"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_5_E",763908,71015937,1.07568530708818,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","5","E"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_3_D",23495,27020239,0.0869533389397481,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","3","D"
"G10_3_A_cluster_DBSCAN_round5_0","pH6_5_C",22567,29662904,0.0760781884336072,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH6","5","C"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_7_B",18127,40046398,0.0452649948692015,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","7","B"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_4_B",47746,54845559,0.0870553621305966,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","4","B"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_2_F",286306,39410929,0.72646346397975,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","2","F"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_2_E",207695,33244108,0.624757325418387,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","2","E"
"G10_3_A_cluster_DBSCAN_round5_0","pH10_6_F",14679,19306542,0.0760312229916678,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH10","6","F"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_1_E",263553,27459163,0.959799830752307,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","1","E"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_5_F",229356,62578042,0.366511946794372,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","5","F"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_5_A",235773,42135237,0.55956253432252,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","5","A"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_4_C",58599,33358886,0.175662340762818,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","4","C"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_6_D",18627,26747079,0.069641249423909,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","6","D"
"G10_3_A_cluster_DBSCAN_round5_0","MES_3_D",872270,55277654,1.57797941280214,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"MES","3","D"
"G10_3_A_cluster_DBSCAN_round5_0","pH6_6_B",63766,36229240,0.176007004287145,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH6","6","B"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_5_D",61946,50396776,0.122916592918563,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","5","D"
"G10_3_A_cluster_DBSCAN_round5_0","pH6_5_B",25487,32439621,0.0785675023761837,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH6","5","B"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_7_A",172546,50097756,0.344418620267143,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","7","A"
"G10_3_A_cluster_DBSCAN_round5_0","pH8_3_A",12704,19200998,0.0661632275572343,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH8","3","A"
"G10_3_A_cluster_DBSCAN_round5_0","pH6_5_E",37821,33163182,0.114045148019873,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","no support",2,"pH6","5","E"
