Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
pH10_3_A_cluster_DBSCAN_round63_0	k__Bacteria (UID203)	5449	104	58	43.97	0.00	0.00	3158944	0	30	30	135145	135145	105298	105298	269272	269272	75.6	1.62	90.76	11	2843	76	28	0	0	0	0
pH10_3_A_cluster_DBSCAN_round6_8	k__Bacteria (UID203)	5449	104	58	34.48	1.72	100.00	2630787	0	458	458	5453	5453	5744	5744	97831	97831	40.3	4.16	87.58	11	2987	82	21	1	0	0	0
pH10_3_A_cluster_DBSCAN_round7_48	k__Bacteria (UID203)	5449	104	58	50.86	0.00	0.00	1244509	0	232	232	5646	5646	5364	5364	13613	13613	67.8	1.49	91.31	11	1370	68	36	0	0	0	0
pH10_3_A_cluster_DBSCAN_round8_23	k__Bacteria (UID203)	5449	104	58	39.81	0.00	0.00	1643626	0	222	222	7284	7284	7403	7403	22010	22010	72.4	1.55	91.42	11	1626	73	31	0	0	0	0
pH10_3_A_cluster_DBSCAN_round9_18	k__Bacteria (UID203)	5449	104	58	34.95	2.19	75.00	3024943	0	466	466	7587	7587	6491	6491	22561	22561	76.1	1.62	91.44	11	3131	75	25	4	0	0	0
pH10_3_B_cluster_DBSCAN_round103_0	o__Actinomycetales (UID1593)	69	400	198	23.77	0.00	0.00	1198080	0	155	155	9318	9318	7729	7729	31351	31351	68.3	1.96	91.52	11	1193	290	110	0	0	0	0
pH10_3_B_cluster_DBSCAN_round10_4	k__Bacteria (UID203)	5449	104	58	27.55	0.50	50.00	1708177	0	140	140	20487	20487	12201	12201	142843	142843	38.0	3.04	86.51	11	1854	80	22	2	0	0	0
pH10_3_B_cluster_DBSCAN_round11_8	o__Rhizobiales (UID3450)	238	513	244	24.00	1.00	0.00	1606204	0	294	294	5301	5301	5463	5463	53193	53193	61.6	2.21	87.53	11	1809	388	118	7	0	0	0
pH10_3_B_cluster_DBSCAN_round12_13	k__Bacteria (UID203)	5449	104	58	32.37	3.45	100.00	1927201	0	94	94	22463	22463	20502	20502	41014	41014	76.0	1.02	92.09	11	1808	73	28	3	0	0	0
pH10_3_B_cluster_DBSCAN_round1_0	c__Alphaproteobacteria (UID3305)	564	349	230	95.09	60.64	6.35	10410276	0	929	929	26465	26465	11205	11205	1689333	1689333	62.7	10.39	88.52	11	10158	23	212	72	21	10	11
pH10_3_B_cluster_DBSCAN_round1_5	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250837	0	10	10	457520	457520	325083	325083	911800	911800	67.6	0.76	90.63	11	3084	0	528	1	0	0	0
pH10_3_B_cluster_DBSCAN_round1_7	o__Actinomycetales (UID1572)	580	286	171	98.05	0.00	0.00	2940183	0	29	29	152578	152578	101385	101385	267073	267073	68.4	1.15	92.26	11	2798	8	278	0	0	0	0
pH10_3_B_cluster_DBSCAN_round1_8	f__Moraxellaceae (UID4680)	86	689	365	98.88	1.59	10.00	4420532	0	71	71	133181	133181	62261	62261	255106	255106	37.8	1.78	84.99	11	4083	47	632	10	0	0	0
pH10_3_B_cluster_DBSCAN_round1_9	o__Actinomycetales (UID1572)	580	286	172	92.64	0.00	0.00	3608520	0	112	112	50879	50879	32218	32218	151151	151151	70.5	1.50	91.96	11	3261	30	256	0	0	0	0
pH10_3_B_cluster_DBSCAN_round2_5	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2882078	0	30	30	184193	184193	96069	96069	525730	525730	34.5	2.16	89.87	11	2634	2	508	1	0	0	0
pH10_3_B_cluster_DBSCAN_round3_0	f__Enterobacteriaceae (UID5066)	55	546	224	94.55	0.00	0.00	4914811	0	20	20	645716	645716	245740	245740	1095731	1095731	59.5	1.18	88.17	11	4505	53	493	0	0	0	0
pH10_3_B_cluster_DBSCAN_round3_11	o__Actinomycetales (UID1572)	580	287	173	99.42	1.16	0.00	3710879	0	65	65	126902	126902	57090	57090	349916	349916	59.7	2.14	87.85	11	3280	1	284	2	0	0	0
pH10_3_B_cluster_DBSCAN_round3_12	o__Actinomycetales (UID1572)	580	286	171	82.94	0.00	0.00	3205566	0	38	38	126925	126925	84357	84357	343527	343527	69.9	0.83	91.30	11	2836	61	225	0	0	0	0
pH10_3_B_cluster_DBSCAN_round3_20	k__Bacteria (UID203)	5449	104	58	33.07	0.00	0.00	4637937	0	542	542	10357	10357	8557	8557	68214	68214	67.0	3.07	89.30	11	4766	79	25	0	0	0	0
pH10_3_B_cluster_DBSCAN_round3_24	c__Alphaproteobacteria (UID3305)	564	349	230	2.52	0.00	0.00	30523	0	5	5	6287	6287	6104	6104	6994	6994	54.0	0.71	89.01	11	39	305	44	0	0	0	0
pH10_3_B_cluster_DBSCAN_round3_5	p__Bacteroidetes (UID2605)	350	316	210	99.84	5.74	6.25	7109848	0	21	21	634545	634545	338564	338564	810514	810514	39.9	1.07	89.04	11	6092	1	301	13	1	0	0
pH10_3_B_cluster_DBSCAN_round3_7	p__Bacteroidetes (UID2605)	350	316	210	99.52	0.48	100.00	4206024	0	19	19	530166	530166	221369	221369	662187	662187	42.4	0.84	89.87	11	3652	1	314	1	0	0	0
pH10_3_B_cluster_DBSCAN_round3_8	p__Bacteroidetes (UID2605)	350	316	210	95.56	0.95	50.00	4089025	0	20	20	329364	329364	204451	204451	588372	588372	37.0	1.52	88.92	11	3511	12	302	2	0	0	0
pH10_3_B_cluster_DBSCAN_round4_0	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4212499	0	10	10	722871	722871	421249	421249	1039683	1039683	56.7	0.72	89.70	11	3801	0	417	2	0	0	0
pH10_3_B_cluster_DBSCAN_round4_10	c__Betaproteobacteria (UID3959)	235	419	211	96.47	0.54	100.00	4115071	0	111	111	51426	51426	37072	37072	231090	231090	60.6	2.06	91.01	11	3866	25	391	3	0	0	0
pH10_3_B_cluster_DBSCAN_round4_17	k__Bacteria (UID203)	5449	104	58	51.21	1.72	100.00	2640155	0	125	125	28472	28472	21121	21121	119811	119811	53.7	1.01	89.15	11	2515	67	36	1	0	0	0
pH10_3_B_cluster_DBSCAN_round4_18	o__Burkholderiales (UID4000)	193	427	214	12.10	0.00	0.00	727042	0	18	18	66882	66882	40391	40391	111054	111054	64.6	1.52	89.40	11	705	367	60	0	0	0	0
pH10_3_B_cluster_DBSCAN_round4_2	o__Actinomycetales (UID1809)	267	400	222	95.95	1.46	28.57	3469080	0	39	39	188499	188499	88950	88950	938309	938309	67.3	0.93	90.59	11	3247	17	376	7	0	0	0
pH10_3_B_cluster_DBSCAN_round4_24	p__Actinobacteria (UID1454)	732	206	120	37.92	0.00	0.00	1282534	0	38	38	37329	37329	33750	33750	71123	71123	72.4	0.93	91.64	11	1209	124	82	0	0	0	0
pH10_3_B_cluster_DBSCAN_round4_27	o__Actinomycetales (UID1593)	69	400	198	69.39	0.51	0.00	1940424	0	121	121	17830	17830	16036	16036	61531	61531	68.7	0.83	92.96	11	1851	142	257	1	0	0	0
pH10_3_B_cluster_DBSCAN_round4_3	k__Bacteria (UID1453)	901	171	117	63.82	0.00	0.00	821260	0	4	4	811588	811588	205315	205315	811588	811588	48.1	1.10	91.29	11	836	49	122	0	0	0	0
pH10_3_B_cluster_DBSCAN_round4_31	o__Rhizobiales (UID3450)	238	513	244	70.17	0.61	0.00	2225008	0	163	163	19056	19056	13650	13650	56041	56041	67.6	1.19	90.95	11	2262	192	317	4	0	0	0
pH10_3_B_cluster_DBSCAN_round4_4	o__Actinomycetales (UID1572)	580	286	171	97.27	0.29	0.00	4578094	0	23	23	296260	296260	199047	199047	730537	730537	72.7	0.42	91.66	11	4126	7	278	1	0	0	0
pH10_3_B_cluster_DBSCAN_round4_48	k__Bacteria (UID203)	5449	103	57	22.26	0.00	0.00	2433685	0	182	182	17103	17103	13371	13371	40659	40659	56.7	1.57	91.24	11	2381	85	18	0	0	0	0
pH10_3_B_cluster_DBSCAN_round4_6	k__Bacteria (UID203)	5449	104	58	67.24	0.00	0.00	5374789	0	52	52	157318	157318	103361	103361	435863	435863	67.8	0.82	91.30	11	4927	60	44	0	0	0	0
pH10_3_B_cluster_DBSCAN_round4_66	o__Lactobacillales (UID544)	293	475	267	17.38	0.07	100.00	305803	0	32	32	11294	11294	9556	9556	24873	24873	40.7	0.61	88.00	11	298	391	82	2	0	0	0
pH10_3_B_cluster_DBSCAN_round4_7	o__Burkholderiales (UID4000)	193	427	214	91.62	0.93	100.00	6175500	0	52	52	167695	167695	118759	118759	394103	394103	66.4	0.71	91.50	11	5686	57	368	2	0	0	0
pH10_3_B_cluster_DBSCAN_round4_8	o__Lactobacillales (UID544)	293	473	265	84.67	0.38	100.00	2907276	0	44	44	125630	125630	66074	66074	324801	324801	43.1	1.24	88.49	11	2684	76	396	1	0	0	0
pH10_3_B_cluster_DBSCAN_round4_9	o__Actinomycetales (UID1809)	267	400	222	96.14	3.15	21.43	3096781	0	46	46	90402	90402	67321	67321	257500	257500	69.6	0.72	90.63	11	2807	16	370	14	0	0	0
pH10_3_B_cluster_DBSCAN_round50_0	k__Bacteria (UID203)	5449	104	58	55.17	0.00	0.00	3959079	0	27	27	222497	222497	146632	146632	551548	551548	76.1	0.84	91.00	11	3611	68	36	0	0	0	0
pH10_3_B_cluster_DBSCAN_round52_0	k__Bacteria (UID203)	5449	104	58	41.38	0.00	0.00	3709611	0	35	35	189985	189985	105988	105988	301185	301185	75.8	2.23	90.84	11	3335	76	28	0	0	0	0
pH10_3_B_cluster_DBSCAN_round5_108	f__Enterobacteriaceae (UID5066)	55	546	224	2.65	0.00	0.00	39136	0	3	3	23610	23610	13045	13045	23610	23610	53.1	0.53	91.57	11	63	508	38	0	0	0	0
pH10_3_B_cluster_DBSCAN_round5_24	k__Bacteria (UID203)	5449	104	58	26.33	0.00	0.00	492913	0	12	12	39752	39752	41076	41076	63463	63463	75.4	0.84	91.75	11	431	81	23	0	0	0	0
pH10_3_B_cluster_DBSCAN_round6_3	f__Enterobacteriaceae (UID5124)	134	1173	336	42.14	1.79	8.70	2138409	0	239	239	10759	10759	8947	8947	172357	172357	53.7	2.66	87.18	11	2243	666	484	23	0	0	0
pH10_3_B_cluster_DBSCAN_round7_13	k__Bacteria (UID203)	5449	104	58	37.93	1.72	0.00	2253097	0	251	251	10490	10490	8976	8976	48548	48548	43.5	1.93	87.92	11	2316	79	24	1	0	0	0
pH10_3_B_cluster_DBSCAN_round7_14	k__Bacteria (UID203)	5449	104	58	51.72	10.34	37.50	3338510	0	307	307	17064	17064	10874	10874	48302	48302	73.5	1.95	90.98	11	3180	65	33	5	1	0	0
pH10_3_B_cluster_DBSCAN_round8_11	o__Actinomycetales (UID1572)	580	287	172	47.95	0.00	0.00	2029135	0	159	159	15303	15303	12761	12761	70933	70933	72.0	1.63	90.17	11	1961	159	128	0	0	0	0
pH10_3_B_cluster_DBSCAN_round8_2	k__Bacteria (UID203)	5449	104	58	37.93	0.00	0.00	3692485	0	566	566	6334	6334	6523	6523	200032	200032	55.6	2.93	87.66	11	3954	79	25	0	0	0	0
pH10_3_B_cluster_DBSCAN_round8_31	k__Bacteria (UID203)	5449	104	58	45.69	0.86	0.00	1889827	0	402	402	4685	4685	4701	4701	14197	14197	69.3	1.54	91.90	11	1985	71	32	1	0	0	0
pH10_3_B_cluster_DBSCAN_round8_8	k__Bacteria (UID203)	5449	104	58	24.14	0.00	0.00	638914	0	37	37	26579	26579	17267	17267	95930	95930	53.6	0.91	86.88	11	613	89	15	0	0	0	0
pH10_3_B_cluster_DBSCAN_round9_51	k__Bacteria (UID203)	5449	104	58	35.27	0.00	0.00	1052329	0	219	219	4900	4900	4805	4805	13112	13112	36.3	1.45	89.44	11	1193	75	29	0	0	0	0
pH10_3_B_cluster_DBSCAN_round9_8	o__Rhizobiales (UID3450)	238	513	244	32.04	0.82	66.67	1789532	0	235	235	8179	8179	7615	7615	71860	71860	64.4	1.30	90.81	11	1888	343	167	3	0	0	0
pH10_3_C_cluster_DBSCAN_round148_4	o__Burkholderiales (UID4000)	193	427	214	50.94	1.88	86.67	2527282	0	65	65	93798	93798	38881	38881	270163	270163	66.4	1.27	91.22	11	2383	217	195	15	0	0	0
pH10_3_C_cluster_DBSCAN_round1_0	c__Alphaproteobacteria (UID3305)	564	349	230	98.92	30.55	0.00	8349847	0	557	557	80319	80319	14990	14990	1398823	1398823	59.3	11.22	88.86	11	8011	5	272	59	12	1	0
pH10_3_C_cluster_DBSCAN_round1_6	o__Actinomycetales (UID1572)	580	286	171	98.05	0.00	0.00	2807806	0	31	31	115302	115302	90574	90574	336232	336232	68.6	1.03	92.30	11	2594	8	278	0	0	0	0
pH10_3_C_cluster_DBSCAN_round1_7	f__Moraxellaceae (UID4680)	86	689	365	98.85	2.25	27.27	4575850	0	49	49	154734	154734	93384	93384	294146	294146	37.8	1.19	85.03	11	4188	46	632	11	0	0	0
pH10_3_C_cluster_DBSCAN_round231_0	k__Bacteria (UID203)	5449	104	58	36.16	3.45	0.00	3060470	0	97	97	69838	69838	31551	31551	259034	259034	75.6	1.75	91.29	11	2883	77	25	2	0	0	0
pH10_3_C_cluster_DBSCAN_round2_1	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250747	0	9	9	457520	457520	361194	361194	1052342	1052342	67.6	0.74	90.63	11	3082	0	528	1	0	0	0
pH10_3_C_cluster_DBSCAN_round2_12	o__Actinomycetales (UID1572)	580	286	171	88.15	1.17	50.00	3645788	0	161	161	26160	26160	22644	22644	80465	80465	69.7	1.46	90.89	11	3301	52	232	2	0	0	0
pH10_3_C_cluster_DBSCAN_round2_13	o__Actinomycetales (UID1572)	580	286	172	90.35	0.87	100.00	3259861	0	320	320	12710	12710	10187	10187	58933	58933	70.7	1.70	91.78	11	3107	54	230	2	0	0	0
pH10_3_C_cluster_DBSCAN_round2_5	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2883043	0	27	27	180580	180580	106779	106779	594804	594804	34.5	2.08	89.81	11	2632	2	508	1	0	0	0
pH10_3_C_cluster_DBSCAN_round2_6	p__Bacteroidetes (UID2605)	350	316	210	95.56	0.95	50.00	4092484	0	18	18	364900	364900	227360	227360	574683	574683	37.0	1.09	88.95	11	3519	12	302	2	0	0	0
pH10_3_C_cluster_DBSCAN_round336_10	k__Bacteria (UID203)	5449	104	58	32.08	0.00	0.00	3549598	0	81	81	76994	76994	43822	43822	355457	355457	76.0	1.35	90.87	11	3225	81	23	0	0	0	0
pH10_3_C_cluster_DBSCAN_round336_85	k__Bacteria (UID203)	5449	104	58	34.48	0.00	0.00	3802199	0	29	29	188424	188424	131110	131110	389628	389628	66.3	1.39	91.52	11	3479	80	24	0	0	0	0
pH10_3_C_cluster_DBSCAN_round336_9	k__Bacteria (UID203)	5449	104	58	35.03	5.17	100.00	2838470	0	62	62	115380	115380	45781	45781	302520	302520	76.4	1.01	90.73	11	2563	72	29	3	0	0	0
pH10_3_C_cluster_DBSCAN_round337_28	o__Lactobacillales (UID544)	293	475	267	21.11	1.70	16.67	787580	0	101	101	10102	10102	7797	7797	78823	78823	38.8	1.75	88.43	11	870	362	107	6	0	0	0
pH10_3_C_cluster_DBSCAN_round338_1	c__Alphaproteobacteria (UID3305)	564	349	230	12.72	0.00	0.00	2711773	0	100	100	57087	57087	27117	27117	334404	334404	54.5	2.79	86.47	11	2712	279	70	0	0	0	0
pH10_3_C_cluster_DBSCAN_round338_2	c__Alphaproteobacteria (UID3305)	564	349	230	2.42	0.00	0.00	25941	0	2	2	17135	17135	12970	12970	17135	17135	56.4	0.07	85.41	11	28	312	37	0	0	0	0
pH10_3_C_cluster_DBSCAN_round3_4	k__Bacteria (UID1453)	901	171	117	63.82	0.00	0.00	813184	0	2	2	789394	789394	406592	406592	789394	789394	48.1	0.30	91.25	11	821	49	122	0	0	0	0
pH10_3_C_cluster_DBSCAN_round4_0	f__Enterobacteriaceae (UID5066)	55	546	224	94.50	0.00	0.00	4953314	0	25	25	331029	331029	198132	198132	1126588	1126588	59.5	1.98	88.20	11	4546	65	481	0	0	0	0
pH10_3_C_cluster_DBSCAN_round4_1	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4216447	0	11	11	658653	658653	383313	383313	1041585	1041585	56.7	0.68	89.71	11	3803	0	417	2	0	0	0
pH10_3_C_cluster_DBSCAN_round4_107	f__Enterobacteriaceae (UID5066)	55	546	224	1.68	0.00	0.00	34256	0	3	3	20473	20473	11418	11418	20473	20473	53.3	1.41	89.05	11	53	503	43	0	0	0	0
pH10_3_C_cluster_DBSCAN_round4_12	o__Actinomycetales (UID1572)	580	287	173	99.42	1.16	0.00	3572943	0	37	37	157842	157842	96566	96566	354929	354929	59.6	0.81	87.85	11	3115	1	284	2	0	0	0
pH10_3_C_cluster_DBSCAN_round4_13	k__Bacteria (UID203)	5449	104	58	67.59	0.00	0.00	5830016	0	51	51	198864	198864	114314	114314	338773	338773	67.7	0.81	91.17	11	5345	59	45	0	0	0	0
pH10_3_C_cluster_DBSCAN_round4_15	o__Lactobacillales (UID544)	293	473	265	92.90	0.15	0.00	3200540	0	54	54	86191	86191	59269	59269	237484	237484	42.9	1.16	88.58	11	2949	50	421	2	0	0	0
pH10_3_C_cluster_DBSCAN_round4_16	o__Actinomycetales (UID1809)	267	400	222	97.30	0.90	0.00	2802273	0	42	42	100030	100030	66720	66720	211478	211478	69.8	0.68	90.69	11	2534	10	388	2	0	0	0
pH10_3_C_cluster_DBSCAN_round4_18	k__Bacteria (UID203)	5449	104	58	77.93	0.00	0.00	3554596	0	114	114	43344	43344	31180	31180	169838	169838	53.5	0.75	88.35	11	3427	50	54	0	0	0	0
pH10_3_C_cluster_DBSCAN_round4_197	o__Burkholderiales (UID4000)	193	427	214	1.64	0.00	0.00	27037	0	5	5	4830	4830	5407	5407	10641	10641	61.9	1.23	92.95	11	44	395	32	0	0	0	0
pH10_3_C_cluster_DBSCAN_round4_3	p__Bacteroidetes (UID2605)	350	316	210	98.57	0.48	100.00	4161084	0	13	13	544000	544000	320083	320083	887924	887924	42.5	0.94	89.86	11	3601	4	311	1	0	0	0
pH10_3_C_cluster_DBSCAN_round4_4	f__Enterobacteriaceae (UID5124)	134	1173	336	98.40	2.99	9.09	4878504	0	22	22	343382	343382	221750	221750	847237	847237	55.2	0.76	89.63	11	4538	11	1118	44	0	0	0
pH10_3_C_cluster_DBSCAN_round4_5	p__Bacteroidetes (UID2605)	350	316	210	99.84	6.69	5.26	6766116	0	20	20	569471	569471	338305	338305	810514	810514	39.8	0.72	89.08	11	5815	1	298	16	1	0	0
pH10_3_C_cluster_DBSCAN_round4_6	c__Alphaproteobacteria (UID3305)	564	349	230	97.64	0.00	0.00	4007388	0	24	24	341792	341792	166974	166974	667492	667492	57.3	0.99	87.90	11	3734	47	302	0	0	0	0
pH10_3_C_cluster_DBSCAN_round4_604	o__Actinomycetales (UID1593)	69	400	198	3.39	0.00	0.00	30565	0	8	8	3788	3788	3820	3820	4892	4892	66.1	1.39	84.90	11	44	363	37	0	0	0	0
pH10_3_C_cluster_DBSCAN_round4_7	c__Betaproteobacteria (UID3959)	235	419	211	99.76	0.03	0.00	4225181	0	27	27	320429	320429	156488	156488	553642	553642	60.5	1.63	91.03	11	3874	1	417	1	0	0	0
pH10_3_C_cluster_DBSCAN_round4_9	o__Actinomycetales (UID1809)	267	400	222	83.78	0.56	0.00	2771109	0	26	26	188499	188499	106581	106581	459913	459913	67.6	0.57	91.06	11	2544	63	335	2	0	0	0
pH10_3_C_cluster_DBSCAN_round58_1	k__Bacteria (UID203)	5449	104	58	27.59	0.00	0.00	1133070	0	20	20	57853	57853	56653	56653	131375	131375	75.3	0.93	90.33	11	1102	84	20	0	0	0	0
pH10_3_C_cluster_DBSCAN_round58_3	k__Bacteria (UID203)	5449	104	58	41.38	8.62	90.00	1572207	0	85	85	20391	20391	18496	18496	33477	33477	76.0	1.06	91.84	11	1506	74	26	1	3	0	0
pH10_3_C_cluster_DBSCAN_round5_1	o__Actinomycetales (UID1572)	580	286	171	50.63	0.29	0.00	2730626	0	12	12	285858	285858	227552	227552	545761	545761	72.7	0.32	91.50	11	2469	139	146	1	0	0	0
pH10_3_C_cluster_DBSCAN_round5_29	k__Bacteria (UID203)	5449	104	58	35.69	3.45	50.00	1175526	0	19	19	64555	64555	61869	61869	93663	93663	73.6	0.68	91.89	11	1014	80	22	2	0	0	0
pH10_3_C_cluster_DBSCAN_round6_11	o__Actinomycetales (UID1572)	580	286	171	60.06	2.92	0.00	3173942	0	580	580	5511	5511	5472	5472	45730	45730	68.3	2.38	90.93	11	3450	126	151	9	0	0	0
pH10_3_C_cluster_DBSCAN_round7_13	k__Bacteria (UID203)	5449	104	58	31.03	0.00	0.00	1624447	0	57	57	32435	32435	28499	28499	87091	87091	73.6	0.99	90.61	11	1489	84	20	0	0	0	0
pH10_3_C_cluster_DBSCAN_round7_20	o__Lactobacillales (UID544)	293	475	267	68.26	1.53	0.00	2400013	0	311	311	8996	8996	7717	7717	49695	49695	43.1	2.14	88.06	11	2506	160	307	8	0	0	0
pH10_3_C_cluster_DBSCAN_round7_37	k__Bacteria (UID203)	5449	104	58	47.41	0.00	0.00	1963242	0	315	315	6596	6596	6232	6232	19137	19137	72.7	1.34	91.34	11	1970	70	34	0	0	0	0
pH10_3_C_cluster_DBSCAN_round8_16	k__Bacteria (UID203)	5449	104	58	28.61	2.59	50.00	3807322	0	436	436	10647	10647	8732	8732	68226	68226	67.8	1.98	90.49	11	3996	80	22	2	0	0	0
pH10_3_C_cluster_DBSCAN_round8_24	c__Bacilli (UID284)	725	279	151	37.66	0.00	0.00	1742881	0	302	302	5752	5752	5771	5771	43400	43400	35.7	2.15	87.88	11	2010	176	103	0	0	0	0
pH10_3_C_cluster_DBSCAN_round8_69	k__Bacteria (UID203)	5449	103	57	28.95	1.75	0.00	1148656	0	253	253	4564	4564	4540	4540	10367	10367	71.5	1.48	93.39	11	1270	85	17	1	0	0	0
pH10_3_D_cluster_DBSCAN_round1_0	c__Alphaproteobacteria (UID3305)	564	349	230	97.01	84.86	9.88	16022868	0	1217	1217	30339	30339	13165	13165	1689335	1689335	61.9	11.71	88.13	11	15650	16	199	71	32	22	9
pH10_3_D_cluster_DBSCAN_round1_11	o__Actinomycetales (UID1572)	580	286	171	98.05	0.58	100.00	2944196	0	49	49	97442	97442	60085	60085	238774	238774	68.4	1.35	92.19	11	2802	8	277	1	0	0	0
pH10_3_D_cluster_DBSCAN_round1_2	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250836	0	10	10	457520	457520	325083	325083	911799	911799	67.6	0.76	90.63	11	3082	0	528	1	0	0	0
pH10_3_D_cluster_DBSCAN_round1_6	f__Moraxellaceae (UID4680)	86	689	365	99.51	1.29	0.00	4436514	0	45	45	154734	154734	98589	98589	697193	697193	37.8	1.60	84.96	11	4073	35	647	7	0	0	0
pH10_3_D_cluster_DBSCAN_round2_6	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2888261	0	31	31	184064	184064	93169	93169	465234	465234	34.5	2.06	89.83	11	2646	2	508	1	0	0	0
pH10_3_D_cluster_DBSCAN_round333_564	k__Bacteria (UID1453)	901	171	117	63.82	0.00	0.00	813277	0	4	4	440473	440473	203319	203319	440473	440473	48.1	0.54	91.20	11	822	49	122	0	0	0	0
pH10_3_D_cluster_DBSCAN_round334_21	k__Bacteria (UID203)	5449	104	58	40.52	5.17	100.00	3118066	0	122	122	33752	33752	25557	25557	466929	466929	76.1	1.37	91.03	11	2847	78	23	3	0	0	0
pH10_3_D_cluster_DBSCAN_round334_8	k__Bacteria (UID203)	5449	103	57	25.03	0.00	0.00	159989	0	41	41	3521	3521	3902	3902	10070	10070	49.0	1.22	91.90	11	200	82	21	0	0	0	0
pH10_3_D_cluster_DBSCAN_round3_4	p__Bacteroidetes (UID2605)	350	316	210	95.56	0.95	50.00	4223074	0	28	28	232121	232121	150824	150824	549003	549003	37.1	1.42	88.99	11	3663	12	302	2	0	0	0
pH10_3_D_cluster_DBSCAN_round4_0	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4206524	0	7	7	660879	660879	600932	600932	1039545	1039545	56.7	0.42	89.71	11	3797	0	417	2	0	0	0
pH10_3_D_cluster_DBSCAN_round4_11	o__Lactobacillales (UID544)	293	473	265	96.98	0.00	0.00	3122370	0	43	43	132186	132186	72613	72613	255629	255629	43.0	1.29	88.81	11	2900	16	457	0	0	0	0
pH10_3_D_cluster_DBSCAN_round4_13	o__Actinomycetales (UID1572)	580	287	173	98.27	1.16	0.00	3563939	0	57	57	95256	95256	62525	62525	210301	210301	59.6	0.91	87.78	11	3102	13	272	2	0	0	0
pH10_3_D_cluster_DBSCAN_round4_14	k__Bacteria (UID203)	5449	104	58	77.59	0.00	0.00	3574260	0	101	101	52839	52839	35388	35388	149609	149609	57.5	1.04	88.10	11	3355	53	51	0	0	0	0
pH10_3_D_cluster_DBSCAN_round4_15	o__Lactobacillales (UID544)	293	475	267	86.20	3.14	0.00	3250622	0	126	126	38773	38773	25798	25798	144915	144915	42.5	1.89	87.62	11	3183	67	396	11	1	0	0
pH10_3_D_cluster_DBSCAN_round4_17	o__Actinomycetales (UID1572)	580	288	173	20.62	0.00	0.00	1192453	0	15	15	82545	82545	79496	79496	131395	131395	75.2	1.01	90.11	11	1147	207	81	0	0	0	0
pH10_3_D_cluster_DBSCAN_round4_2	p__Bacteroidetes (UID2605)	350	316	210	99.84	5.74	6.25	6659954	0	21	21	634540	634540	317140	317140	888655	888655	39.8	1.15	89.10	11	5684	1	301	13	1	0	0
pH10_3_D_cluster_DBSCAN_round4_29	c__Bacilli (UID284)	725	279	151	44.76	0.00	0.00	1423056	0	256	256	5487	5487	5558	5558	54618	54618	35.5	2.03	87.96	11	1588	168	111	0	0	0	0
pH10_3_D_cluster_DBSCAN_round4_3	p__Bacteroidetes (UID2605)	350	316	210	99.52	0.48	100.00	4220156	0	18	18	524906	524906	234453	234453	880002	880002	42.4	1.29	89.86	11	3662	1	314	1	0	0	0
pH10_3_D_cluster_DBSCAN_round4_30	c__Betaproteobacteria (UID3959)	235	419	211	71.19	2.16	16.67	3293468	0	440	440	8547	8547	7485	7485	53807	53807	60.6	2.66	90.93	11	3393	125	288	6	0	0	0
pH10_3_D_cluster_DBSCAN_round4_4	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	0.39	62.50	4699376	0	27	27	246929	246929	174050	174050	749077	749077	55.1	1.75	89.69	11	4372	7	1150	16	0	0	0
pH10_3_D_cluster_DBSCAN_round4_9	f__Enterobacteriaceae (UID5066)	55	546	224	98.85	0.98	0.00	5209500	0	57	57	190843	190843	91394	91394	306316	306316	59.3	2.30	88.08	11	4808	34	507	5	0	0	0
pH10_3_D_cluster_DBSCAN_round55_1	k__Bacteria (UID203)	5449	104	58	31.90	1.72	100.00	1523884	0	21	21	75618	75618	72565	72565	123229	123229	75.9	0.66	91.63	11	1356	82	21	1	0	0	0
pH10_3_D_cluster_DBSCAN_round5_1	k__Bacteria (UID203)	5449	104	58	72.41	0.00	0.00	5627773	0	59	59	130712	130712	95385	95385	489169	489169	67.7	0.82	91.17	11	5172	55	49	0	0	0	0
pH10_3_D_cluster_DBSCAN_round5_2	o__Actinomycetales (UID1572)	580	286	171	82.46	3.31	71.43	4651509	0	67	67	132214	132214	69425	69425	473920	473920	72.8	1.08	91.73	11	4199	54	225	7	0	0	0
