Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
pH8_2_F_cluster_DBSCAN_round5_52	o__Actinomycetales (UID1572)	580	288	173	16.83	0.00	0.00	363343	0	51	51	7390	7390	7124	7124	12799	12799	74.3	1.91	91.01	11	363	232	56	0	0	0	0
pH8_2_F_cluster_DBSCAN_round5_6	o__Actinomycetales (UID1809)	267	400	222	97.52	2.48	37.50	2896155	0	41	41	100030	100030	70637	70637	211373	211373	69.7	0.72	90.58	11	2628	9	383	8	0	0	0
pH8_2_F_cluster_DBSCAN_round6_1	f__Enterobacteriaceae (UID5124)	134	1173	336	99.00	0.26	0.00	4641696	0	26	26	246950	246950	178526	178526	719666	719666	55.1	0.60	89.66	11	4318	8	1162	3	0	0	0
pH8_2_F_cluster_DBSCAN_round7_7	k__Bacteria (UID1453)	901	171	117	64.25	10.00	21.43	935937	0	28	28	97055	97055	33426	33426	172339	172339	48.6	0.78	92.45	11	961	48	109	14	0	0	0
pH8_2_F_cluster_DBSCAN_round8_3	o__Actinomycetales (UID1572)	580	288	173	41.91	6.12	33.33	3320954	0	306	306	13102	13102	10852	10852	53226	53226	67.7	2.75	90.65	11	3284	157	118	12	1	0	0
pH8_2_F_cluster_DBSCAN_round8_6	k__Bacteria (UID2329)	174	149	89	27.86	0.00	0.00	199813	0	46	46	4148	4148	4343	4343	11701	11701	48.8	1.20	91.72	11	223	97	52	0	0	0	0
pH8_2_F_cluster_DBSCAN_round9_2	k__Bacteria (UID203)	5449	104	58	23.62	0.00	0.00	643327	0	103	103	5187	5187	6245	6245	159980	159980	37.1	1.64	90.18	11	713	87	17	0	0	0	0
pH8_3_A_cluster_DBSCAN_round142_0	o__Burkholderiales (UID4000)	193	427	214	38.11	3.66	90.91	4792530	0	375	375	18566	18566	12780	12780	96575	96575	66.7	2.29	91.82	11	4635	290	126	11	0	0	0
pH8_3_A_cluster_DBSCAN_round1_0	c__Alphaproteobacteria (UID3305)	564	349	230	98.38	63.02	1.44	12023131	0	917	917	35920	35920	13111	13111	1398823	1398823	59.4	12.98	88.76	11	11973	7	217	82	25	15	3
pH8_3_A_cluster_DBSCAN_round1_12	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2872320	0	30	30	184064	184064	95744	95744	525727	525727	34.5	2.05	89.78	11	2639	2	508	1	0	0	0
pH8_3_A_cluster_DBSCAN_round1_13	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	1.01	0.00	5116874	0	90	90	158732	158732	56854	56854	479901	479901	53.5	2.21	87.54	11	4926	0	344	5	0	0	0
pH8_3_A_cluster_DBSCAN_round1_16	o__Actinomycetales (UID1572)	580	287	173	99.42	2.31	0.00	4401396	0	187	187	108860	108860	23536	23536	261044	261044	60.2	3.23	88.08	11	4122	1	282	4	0	0	0
pH8_3_A_cluster_DBSCAN_round1_17	o__Actinomycetales (UID1572)	580	286	171	85.67	0.10	100.00	3566254	0	73	73	67031	67031	48852	48852	192014	192014	69.8	0.92	91.27	11	3152	56	229	1	0	0	0
pH8_3_A_cluster_DBSCAN_round1_18	f__Micrococcaceae (UID1623)	39	457	218	88.17	2.28	44.44	3381668	0	266	266	19334	19334	12713	12713	115989	115989	66.6	1.37	90.71	11	3227	40	410	6	1	0	0
pH8_3_A_cluster_DBSCAN_round1_2	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250836	0	10	10	457520	457520	325083	325083	911799	911799	67.6	0.76	90.62	11	3082	0	528	1	0	0	0
pH8_3_A_cluster_DBSCAN_round1_24	o__Actinomycetales (UID1572)	580	286	171	81.43	0.58	100.00	2331611	0	295	295	9465	9465	7903	7903	40696	40696	68.9	1.85	92.47	11	2391	76	209	1	0	0	0
pH8_3_A_cluster_DBSCAN_round1_26	p__Actinobacteria (UID1454)	732	206	120	73.31	0.83	0.00	2903942	0	349	349	10346	10346	8320	8320	39127	39127	72.5	1.54	90.91	11	2839	72	133	1	0	0	0
pH8_3_A_cluster_DBSCAN_round1_28	o__Lactobacillales (UID375)	177	350	163	31.66	0.61	100.00	490682	0	102	102	4851	4851	4810	4810	37746	37746	37.3	1.69	90.21	11	518	241	108	1	0	0	0
pH8_3_A_cluster_DBSCAN_round1_31	o__Actinomycetales (UID1572)	580	288	173	82.15	0.87	100.00	3065191	0	399	399	9007	9007	7682	7682	26313	26313	70.7	1.88	91.98	11	2997	68	218	2	0	0	0
pH8_3_A_cluster_DBSCAN_round1_39	o__Actinomycetales (UID1572)	580	286	171	65.87	1.46	0.00	2849482	0	476	476	6478	6478	5986	5986	19290	19290	69.1	1.57	91.56	11	2933	112	171	3	0	0	0
pH8_3_A_cluster_DBSCAN_round1_5	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4229092	0	17	17	658690	658690	248770	248770	872236	872236	56.7	1.45	89.67	11	3820	0	417	2	0	0	0
pH8_3_A_cluster_DBSCAN_round1_7	f__Moraxellaceae (UID4680)	86	689	365	99.58	1.43	0.00	4447659	0	42	42	164335	164335	105896	105896	697193	697193	37.8	1.30	84.97	11	4079	25	656	8	0	0	0
pH8_3_A_cluster_DBSCAN_round1_9	c__Alphaproteobacteria (UID3305)	564	349	230	99.99	0.22	0.00	5110379	0	31	31	252941	252941	164850	164850	611410	611410	56.9	1.15	87.79	11	4810	1	347	1	0	0	0
pH8_3_A_cluster_DBSCAN_round200_0	p__Bacteroidetes (UID2605)	350	316	210	54.76	0.50	0.00	3324092	0	4	4	810520	810520	831023	831023	1355925	1355925	39.7	0.19	89.38	11	2831	161	153	2	0	0	0
pH8_3_A_cluster_DBSCAN_round203_0	k__Bacteria (UID203)	5449	104	58	20.69	0.00	0.00	1382709	0	3	3	464087	464087	460903	460903	539775	539775	39.6	0.39	88.86	11	1144	88	16	0	0	0	0
pH8_3_A_cluster_DBSCAN_round204_0	p__Bacteroidetes (UID2605)	350	316	210	9.05	0.00	0.00	477368	0	2	2	382626	382626	238684	238684	382626	382626	39.3	0.09	90.36	11	413	266	50	0	0	0	0
pH8_3_A_cluster_DBSCAN_round209_1	c__Betaproteobacteria (UID3959)	235	419	211	41.36	3.44	0.00	4050252	0	638	638	6854	6854	6348	6348	65687	65687	67.0	3.26	89.64	11	4260	263	145	10	1	0	0
pH8_3_A_cluster_DBSCAN_round209_3	o__Actinomycetales (UID1572)	580	288	173	39.55	2.50	16.67	1350754	0	266	266	5167	5167	5078	5078	12924	12924	68.8	1.61	93.27	11	1490	181	103	3	1	0	0
pH8_3_A_cluster_DBSCAN_round2_15	o__Actinomycetales (UID1572)	580	288	173	72.72	4.24	70.59	3576712	0	388	388	11838	11838	9218	9218	41232	41232	74.5	1.60	91.16	11	3583	100	173	14	1	0	0
pH8_3_A_cluster_DBSCAN_round2_19	o__Lactobacillales (UID544)	293	473	265	80.23	1.08	16.67	2625334	0	329	329	9030	9030	7979	7979	32898	32898	43.4	1.77	89.04	11	2638	108	359	6	0	0	0
pH8_3_A_cluster_DBSCAN_round2_6	p__Bacteroidetes (UID2605)	350	316	210	95.56	0.95	50.00	4098568	0	22	22	324553	324553	186298	186298	564385	564385	37.0	1.49	88.97	11	3529	12	302	2	0	0	0
pH8_3_A_cluster_DBSCAN_round3_1	p__Bacteroidetes (UID2605)	350	316	210	99.52	1.90	25.00	4784605	0	22	22	386674	386674	217482	217482	1013593	1013593	42.3	1.08	89.72	11	4132	1	311	4	0	0	0
pH8_3_A_cluster_DBSCAN_round3_18	o__Lactobacillales (UID544)	293	475	267	76.42	3.43	11.76	2890785	0	255	255	14279	14279	11336	11336	54128	54128	42.8	2.11	88.25	11	2890	127	333	14	1	0	0
pH8_3_A_cluster_DBSCAN_round3_22	o__Actinomycetales (UID1572)	580	288	173	39.02	6.36	94.74	1132766	0	47	47	24667	24667	24101	24101	41064	41064	75.9	0.97	91.71	11	1065	175	94	19	0	0	0
pH8_3_A_cluster_DBSCAN_round3_52	o__Lactobacillales (UID544)	293	475	267	1.87	0.75	0.00	30633	0	4	4	15949	15949	7658	7658	15949	15949	40.6	1.16	88.33	11	44	439	34	2	0	0	0
pH8_3_A_cluster_DBSCAN_round3_6	c__Betaproteobacteria (UID3959)	235	419	211	99.67	0.00	0.00	4305245	0	29	29	311626	311626	148456	148456	601487	601487	60.5	1.56	90.91	11	3950	12	407	0	0	0	0
pH8_3_A_cluster_DBSCAN_round3_7	f__Enterobacteriaceae (UID5066)	55	546	224	97.37	0.11	100.00	5096546	0	37	37	282586	282586	137744	137744	564347	564347	59.4	1.80	88.11	11	4683	57	488	1	0	0	0
pH8_3_A_cluster_DBSCAN_round3_71	o__Actinomycetales (UID1572)	580	286	171	42.29	0.58	50.00	1292780	0	291	291	4565	4565	4442	4442	11585	11585	68.7	1.57	92.88	11	1372	156	128	2	0	0	0
pH8_3_A_cluster_DBSCAN_round426_9	k__Bacteria (UID1453)	901	171	117	63.82	0.00	0.00	819940	0	3	3	813107	813107	273313	273313	813107	813107	48.1	4.49	90.89	11	825	49	122	0	0	0	0
pH8_3_A_cluster_DBSCAN_round4_11	o__Burkholderiales (UID4000)	193	427	214	28.88	3.46	84.62	1632633	0	132	132	19175	19175	12368	12368	195309	195309	65.8	1.18	89.92	11	1661	302	112	13	0	0	0
pH8_3_A_cluster_DBSCAN_round4_5	o__Actinomycetales (UID1809)	267	400	222	96.17	1.46	28.57	3572709	0	47	47	164752	164752	76015	76015	468173	468173	67.3	1.17	90.75	11	3307	12	381	7	0	0	0
pH8_3_A_cluster_DBSCAN_round4_7	k__Bacteria (UID203)	5449	104	58	68.97	0.00	0.00	5225810	0	68	68	151986	151986	76850	76850	391910	391910	67.9	0.69	91.34	11	4853	59	45	0	0	0	0
pH8_3_A_cluster_DBSCAN_round4_8	o__Actinomycetales (UID1809)	267	400	222	88.06	0.45	0.00	2613860	0	30	30	145456	145456	87128	87128	377182	377182	69.7	0.58	90.82	11	2412	37	362	1	0	0	0
pH8_3_A_cluster_DBSCAN_round5_14	o__Actinomycetales (UID1572)	580	288	173	60.27	10.65	85.29	2340427	0	39	39	59255	59255	60010	60010	103265	103265	75.8	0.59	91.61	11	2136	125	131	31	1	0	0
pH8_3_A_cluster_DBSCAN_round5_2	f__Enterobacteriaceae (UID5124)	134	1173	336	98.00	0.33	25.00	4647296	0	21	21	439170	439170	221299	221299	887481	887481	55.1	0.87	89.67	11	4323	42	1127	4	0	0	0
pH8_3_A_cluster_DBSCAN_round5_94	f__Enterobacteriaceae (UID5066)	55	546	224	1.66	0.00	0.00	32010	0	3	3	20639	20639	10670	10670	20639	20639	52.9	1.25	89.99	11	49	511	35	0	0	0	0
pH8_3_A_cluster_DBSCAN_round6_6	o__Actinomycetales (UID1572)	580	286	171	41.08	0.00	0.00	2795770	0	19	19	166471	166471	147145	147145	411684	411684	72.7	0.43	91.89	11	2510	169	117	0	0	0	0
pH8_3_A_cluster_DBSCAN_round77_0	k__Bacteria (UID203)	5449	104	58	34.48	1.72	0.00	3971077	0	31	31	312259	312259	128099	128099	670653	670653	75.6	2.12	90.93	11	3546	83	20	1	0	0	0
pH8_3_A_cluster_DBSCAN_round78_0	root (UID1)	5656	56	24	12.50	0.00	0.00	3491233	0	18	18	210838	210838	193957	193957	633620	633620	76.2	0.60	91.09	11	3185	53	3	0	0	0	0
pH8_3_A_cluster_DBSCAN_round7_12	k__Bacteria (UID203)	5449	104	58	31.90	3.45	50.00	2337123	0	70	70	36456	36456	33387	33387	87844	87844	73.5	0.91	91.32	11	2106	82	20	2	0	0	0
pH8_3_A_cluster_DBSCAN_round8_14	o__Actinomycetales (UID1572)	580	286	171	50.63	3.12	88.89	1559902	0	165	165	10883	10883	9453	9453	24919	24919	73.7	1.46	90.63	11	1514	150	127	9	0	0	0
pH8_3_B_cluster_DBSCAN_round151_2	o__Burkholderiales (UID4000)	193	427	214	62.14	1.18	100.00	3673940	0	127	127	49257	49257	28928	28928	242775	242775	66.4	1.27	91.42	11	3459	172	245	10	0	0	0
pH8_3_B_cluster_DBSCAN_round158_0	k__Bacteria (UID203)	5449	104	58	30.17	0.00	0.00	321150	0	3	3	305908	305908	107050	107050	305908	305908	47.4	0.57	90.94	11	338	85	19	0	0	0	0
pH8_3_B_cluster_DBSCAN_round158_1	k__Bacteria (UID1453)	901	171	117	43.30	2.28	12.50	517623	0	4	4	283272	283272	129405	129405	283272	283272	48.5	0.75	92.22	11	523	77	86	8	0	0	0
pH8_3_B_cluster_DBSCAN_round159_0	k__Bacteria (UID209)	5443	105	59	38.83	1.69	0.00	348735	0	50	50	7928	7928	6974	6974	18458	18458	49.0	1.13	92.81	11	396	65	39	1	0	0	0
pH8_3_B_cluster_DBSCAN_round15_0	o__Lactobacillales (UID544)	293	475	267	27.76	1.12	25.00	1236898	0	125	125	15636	15636	9895	9895	51926	51926	38.0	4.56	86.56	11	1380	336	135	4	0	0	0
pH8_3_B_cluster_DBSCAN_round1_0	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	18.74	4.11	7046422	0	288	288	158392	158392	24466	24466	1689333	1689333	56.0	11.11	87.68	11	6696	0	299	40	9	1	0
pH8_3_B_cluster_DBSCAN_round1_3	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250748	0	9	9	457520	457520	361194	361194	1052343	1052343	67.6	0.74	90.62	11	3082	0	528	1	0	0	0
pH8_3_B_cluster_DBSCAN_round1_5	f__Moraxellaceae (UID4680)	86	689	365	99.32	1.43	0.00	4441083	0	44	44	162654	162654	100933	100933	697193	697193	37.8	1.62	85.00	11	4073	36	645	8	0	0	0
pH8_3_B_cluster_DBSCAN_round263_0	k__Bacteria (UID203)	5449	104	58	56.38	1.72	100.00	2439285	0	66	66	55637	55637	36958	36958	159834	159834	75.6	1.40	91.50	11	2267	63	40	1	0	0	0
pH8_3_B_cluster_DBSCAN_round2_1	f__Enterobacteriaceae (UID5066)	55	546	224	95.89	0.00	0.00	4999556	0	22	22	623547	623547	227252	227252	1126896	1126896	59.5	2.01	88.16	11	4581	46	500	0	0	0	0
pH8_3_B_cluster_DBSCAN_round2_13	o__Actinomycetales (UID1572)	580	286	171	92.75	2.05	0.00	4263389	0	92	92	77267	77267	46341	46341	179443	179443	68.9	0.94	91.44	11	3924	49	233	4	0	0	0
pH8_3_B_cluster_DBSCAN_round2_15	o__Actinomycetales (UID1572)	580	286	171	97.27	0.58	20.00	2756053	0	63	63	56754	56754	43746	43746	164560	164560	68.6	1.30	92.43	11	2553	10	266	10	0	0	0
pH8_3_B_cluster_DBSCAN_round2_16	p__Actinobacteria (UID1454)	732	206	120	90.56	4.25	25.00	3528048	0	131	131	32158	32158	26931	26931	138861	138861	72.5	1.29	90.97	11	3252	17	181	8	0	0	0
pH8_3_B_cluster_DBSCAN_round2_20	k__Bacteria (UID203)	5449	104	58	40.86	1.72	100.00	3103766	0	342	342	11453	11453	9075	9075	49901	49901	73.8	1.50	90.97	11	3021	76	27	1	0	0	0
pH8_3_B_cluster_DBSCAN_round2_21	o__Lactobacillales (UID375)	177	350	163	85.66	0.61	0.00	1556266	0	167	167	11666	11666	9318	9318	48739	48739	36.6	1.99	88.75	11	1597	44	304	2	0	0	0
pH8_3_B_cluster_DBSCAN_round2_4	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2882052	0	26	26	184064	184064	110848	110848	843469	843469	34.5	1.97	89.81	11	2634	2	508	1	0	0	0
pH8_3_B_cluster_DBSCAN_round2_5	p__Bacteroidetes (UID2605)	350	316	210	95.56	0.48	0.00	4199064	0	20	20	324682	324682	209953	209953	686590	686590	37.1	1.16	88.99	11	3645	12	303	1	0	0	0
pH8_3_B_cluster_DBSCAN_round2_6	o__Actinomycetales (UID1572)	580	286	171	97.08	0.29	0.00	4271069	0	19	19	454206	454206	224793	224793	590135	590135	72.6	0.46	91.67	11	3837	6	279	1	0	0	0
pH8_3_B_cluster_DBSCAN_round3_11	o__Actinomycetales (UID1572)	580	286	172	94.43	1.45	100.00	3526890	0	253	253	19322	19322	13940	13940	94927	94927	70.6	1.50	91.85	11	3279	25	258	3	0	0	0
pH8_3_B_cluster_DBSCAN_round46_6	f__Enterobacteriaceae (UID5066)	55	546	224	1.79	0.11	0.00	36750	0	3	3	25741	25741	12250	12250	25741	25741	53.1	1.43	86.30	11	56	512	33	1	0	0	0
pH8_3_B_cluster_DBSCAN_round4_11	f__Micrococcaceae (UID1623)	39	457	218	96.35	1.61	33.33	3617350	0	120	120	49253	49253	30144	30144	174388	174388	66.5	1.18	90.76	11	3317	12	441	3	1	0	0
pH8_3_B_cluster_DBSCAN_round4_14	o__Actinomycetales (UID1593)	69	400	198	94.72	0.65	33.33	3123525	0	93	93	45633	45633	33586	33586	122974	122974	68.7	1.17	92.73	11	2866	51	346	3	0	0	0
pH8_3_B_cluster_DBSCAN_round4_7	o__Actinomycetales (UID1572)	580	287	173	99.42	1.16	0.00	3862804	0	85	85	126912	126912	45444	45444	274439	274439	59.8	2.89	87.86	11	3454	1	284	2	0	0	0
pH8_3_B_cluster_DBSCAN_round59_0	f__Enterobacteriaceae (UID5124)	134	1173	336	18.54	0.30	0.00	1070341	0	26	26	81523	81523	41166	41166	352411	352411	53.5	1.63	87.85	11	1054	991	178	4	0	0	0
pH8_3_B_cluster_DBSCAN_round5_0	c__Betaproteobacteria (UID3959)	235	419	211	100.00	4.43	26.32	4843081	0	32	32	660405	660405	151346	151346	1227270	1227270	56.7	1.53	89.59	11	4417	0	400	19	0	0	0
pH8_3_B_cluster_DBSCAN_round5_11	o__Lactobacillales (UID544)	293	475	267	84.13	3.34	7.14	3255110	0	101	101	51104	51104	32228	32228	178437	178437	42.5	1.70	87.71	11	3137	74	389	11	1	0	0
pH8_3_B_cluster_DBSCAN_round5_14	o__Lactobacillales (UID544)	293	473	265	87.18	0.57	50.00	2878615	0	181	181	20610	20610	15903	15903	65341	65341	43.3	1.61	88.90	11	2761	81	390	2	0	0	0
pH8_3_B_cluster_DBSCAN_round5_15	k__Bacteria (UID203)	5449	104	58	26.88	0.00	0.00	3746901	0	435	435	10984	10984	8613	8613	64157	64157	67.7	2.14	89.95	11	3871	86	18	0	0	0	0
pH8_3_B_cluster_DBSCAN_round5_2	p__Bacteroidetes (UID2605)	350	316	210	98.57	0.48	100.00	4166726	0	19	19	530166	530166	219301	219301	879832	879832	42.5	1.21	89.92	11	3615	4	311	1	0	0	0
pH8_3_B_cluster_DBSCAN_round5_25	k__Bacteria (UID203)	5449	104	58	61.21	0.00	0.00	2863370	0	296	296	11103	11103	9673	9673	42357	42357	57.8	1.23	89.01	11	2797	63	41	0	0	0	0
pH8_3_B_cluster_DBSCAN_round5_3	p__Bacteroidetes (UID2605)	350	316	210	99.84	2.88	0.00	6543069	0	18	18	634440	634440	363503	363503	810514	810514	39.8	1.30	89.15	11	5590	1	307	8	0	0	0
pH8_3_B_cluster_DBSCAN_round5_30	o__Rhizobiales (UID3450)	238	513	244	75.17	1.50	14.29	2351449	0	288	288	9726	9726	8164	8164	30354	30354	67.7	1.36	91.06	11	2503	134	372	7	0	0	0
pH8_3_B_cluster_DBSCAN_round5_6	c__Betaproteobacteria (UID3959)	235	419	211	96.17	0.71	33.33	3934003	0	42	42	137140	137140	93666	93666	405901	405901	60.8	1.19	91.10	11	3626	28	388	3	0	0	0
pH8_3_B_cluster_DBSCAN_round5_90	c__Alphaproteobacteria (UID3305)	564	349	230	1.28	0.53	100.00	31496	0	6	6	4834	4834	5249	5249	8722	8722	54.2	0.64	91.13	11	43	308	36	5	0	0	0
pH8_3_B_cluster_DBSCAN_round66_0	o__Actinomycetales (UID1572)	580	288	173	93.35	7.61	87.50	4415060	0	27	27	225865	225865	163520	163520	559193	559193	75.7	0.66	90.74	11	3950	43	229	16	0	0	0
pH8_3_B_cluster_DBSCAN_round67_1	o__Actinomycetales (UID1572)	580	288	173	36.61	6.94	68.75	2526501	0	14	14	167459	167459	180464	180464	450659	450659	75.8	0.41	91.09	11	2314	194	78	16	0	0	0
pH8_3_B_cluster_DBSCAN_round68_0	k__Bacteria (UID203)	5449	104	58	32.76	0.00	0.00	1753472	0	6	6	404038	404038	292245	292245	473711	473711	76.4	0.52	91.40	11	1587	83	21	0	0	0	0
pH8_3_B_cluster_DBSCAN_round6_13	c__Alphaproteobacteria (UID3305)	564	349	230	87.41	2.26	66.67	3622381	0	90	90	64955	64955	40248	40248	151561	151561	53.5	0.94	88.65	11	3430	78	265	6	0	0	0
pH8_3_B_cluster_DBSCAN_round6_167	o__Burkholderiales (UID4000)	193	427	214	2.00	0.00	0.00	27404	0	5	5	6609	6609	5480	5480	9800	9800	62.5	1.55	84.57	11	44	394	33	0	0	0	0
pH8_3_B_cluster_DBSCAN_round6_2	o__Actinomycetales (UID1809)	267	400	222	94.37	1.46	28.57	3325322	0	38	38	188499	188499	87508	87508	459913	459913	67.2	0.89	90.65	11	3134	20	373	7	0	0	0
pH8_3_B_cluster_DBSCAN_round6_3	f__Enterobacteriaceae (UID5124)	134	1173	336	80.44	0.14	50.00	3687246	0	49	49	108398	108398	75249	75249	396255	396255	55.6	1.32	90.19	11	3430	190	981	2	0	0	0
pH8_3_B_cluster_DBSCAN_round6_4	o__Actinomycetales (UID1809)	267	400	222	90.09	0.45	0.00	2580927	0	28	28	145456	145456	92175	92175	377182	377182	69.8	0.57	90.82	11	2371	32	367	1	0	0	0
pH8_3_B_cluster_DBSCAN_round6_7	k__Bacteria (UID203)	5449	104	58	55.52	1.72	100.00	4743008	0	56	56	118404	118404	84696	84696	257926	257926	67.9	0.81	91.39	11	4390	67	36	1	0	0	0
pH8_3_B_cluster_DBSCAN_round71_0	o__Actinomycetales (UID1572)	580	286	171	5.36	0.58	0.00	168831	0	17	17	12515	12515	9931	9931	34151	34151	67.7	1.99	82.58	11	217	248	37	1	0	0	0
pH8_3_B_cluster_DBSCAN_round7_18	k__Bacteria (UID203)	5449	104	58	47.88	0.00	0.00	2637272	0	164	164	17775	17775	16080	16080	58347	58347	74.7	0.99	91.53	11	2533	71	33	0	0	0	0
pH8_3_B_cluster_DBSCAN_round8_9	k__Bacteria (UID203)	5449	104	58	49.64	3.45	0.00	3864448	0	444	444	10519	10519	8703	8703	58381	58381	69.0	2.60	91.75	11	4155	71	31	2	0	0	0
pH8_3_B_cluster_DBSCAN_round9_19	k__Bacteria (UID203)	5449	104	58	26.72	0.00	0.00	1971895	0	416	416	4428	4428	4740	4740	24465	24465	63.5	2.21	90.24	11	2245	83	21	0	0	0	0
pH8_3_C_cluster_DBSCAN_round10_27	k__Bacteria (UID203)	5449	104	58	23.62	0.00	0.00	540388	0	75	75	8533	8533	7205	7205	14378	14378	73.5	1.52	90.41	11	536	88	16	0	0	0	0
pH8_3_C_cluster_DBSCAN_round184_0	p__Bacteroidetes (UID2605)	350	316	210	64.21	2.41	0.00	5388150	0	113	113	810520	810520	47682	47682	2033241	2033241	48.1	20.98	89.52	11	4722	134	176	6	0	0	0
pH8_3_C_cluster_DBSCAN_round186_0	k__Bacteria (UID203)	5449	104	58	20.69	0.00	0.00	1731925	0	5	5	464269	464269	346385	346385	539775	539775	39.8	0.65	88.63	11	1440	88	16	0	0	0	0
pH8_3_C_cluster_DBSCAN_round187_0	p__Bacteroidetes (UID2605)	350	316	210	9.05	0.00	0.00	383307	0	1	1	383307	383307	383307	383307	383307	383307	39.4	0.00	90.89	11	327	266	50	0	0	0	0
pH8_3_C_cluster_DBSCAN_round1_1	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	0.96	0.00	4128739	0	23	23	404055	404055	179510	179510	1398823	1398823	50.7	1.80	86.46	11	3699	0	346	3	0	0	0
pH8_3_C_cluster_DBSCAN_round1_11	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2884923	0	30	30	150440	150440	96164	96164	498123	498123	34.5	2.05	89.83	11	2638	2	508	1	0	0	0
pH8_3_C_cluster_DBSCAN_round1_3	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3251822	0	9	9	464132	464132	361313	361313	911800	911800	67.6	0.79	90.64	11	3084	0	528	1	0	0	0
pH8_3_C_cluster_DBSCAN_round1_7	f__Moraxellaceae (UID4680)	86	689	365	99.37	2.12	30.00	4603058	0	43	43	155188	155188	107047	107047	697193	697193	37.8	1.85	85.06	11	4210	37	642	10	0	0	0
pH8_3_C_cluster_DBSCAN_round2_11	o__Actinomycetales (UID1572)	580	286	171	98.64	1.42	35.71	2860589	0	166	166	26008	26008	17232	17232	92377	92377	68.6	1.75	92.36	11	2803	5	267	14	0	0	0
pH8_3_C_cluster_DBSCAN_round33_0	o__Burkholderiales (UID4000)	193	427	214	57.27	5.22	84.21	5601357	0	478	478	16293	16293	11718	11718	114175	114175	66.4	1.94	91.32	11	5537	223	189	13	2	0	0
pH8_3_C_cluster_DBSCAN_round38_2	o__Actinomycetales (UID1572)	580	288	173	8.53	0.58	0.00	471351	0	38	38	16265	16265	12403	12403	90172	90172	70.2	1.50	87.24	11	527	248	39	1	0	0	0
pH8_3_C_cluster_DBSCAN_round3_1	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4205753	0	11	11	660423	660423	382341	382341	1162771	1162771	56.7	0.68	89.73	11	3802	0	417	2	0	0	0
pH8_3_C_cluster_DBSCAN_round3_10	o__Actinomycetales (UID1572)	580	286	171	84.31	6.92	78.57	4901272	0	37	37	184751	184751	132466	132466	545797	545797	72.8	0.78	91.63	11	4414	40	232	14	0	0	0
pH8_3_C_cluster_DBSCAN_round3_11	o__Actinomycetales (UID1572)	580	287	173	99.42	1.16	0.00	3575076	0	47	47	120306	120306	76065	76065	433418	433418	59.6	0.94	87.90	11	3115	1	284	2	0	0	0
pH8_3_C_cluster_DBSCAN_round3_12	k__Bacteria (UID203)	5449	104	58	74.14	0.00	0.00	5710909	0	82	82	136851	136851	69645	69645	426352	426352	67.7	0.89	91.19	11	5260	54	50	0	0	0	0
pH8_3_C_cluster_DBSCAN_round3_13	o__Actinomycetales (UID1809)	267	400	222	77.48	0.56	0.00	2584800	0	25	25	164631	164631	103392	103392	364221	364221	67.5	0.56	90.78	11	2345	84	314	2	0	0	0
pH8_3_C_cluster_DBSCAN_round3_139	f__Micrococcaceae (UID1623)	39	457	218	2.29	0.00	0.00	25969	0	1	1	25969	25969	25969	25969	25969	25969	64.3	0.00	86.63	11	37	420	37	0	0	0	0
pH8_3_C_cluster_DBSCAN_round3_140	f__Enterobacteriaceae (UID5124)	134	1173	336	0.54	0.00	0.00	25735	0	1	1	25735	25735	25735	25735	25735	25735	53.0	0.00	90.74	11	45	1138	35	0	0	0	0
pH8_3_C_cluster_DBSCAN_round3_17	c__Betaproteobacteria (UID3959)	235	419	211	98.13	0.00	0.00	4158699	0	50	50	141587	141587	83173	83173	314672	314672	60.6	1.42	91.11	11	3840	25	394	0	0	0	0
pH8_3_C_cluster_DBSCAN_round3_18	o__Actinomycetales (UID1809)	267	400	222	96.85	0.45	0.00	2825176	0	36	36	119649	119649	78477	78477	211449	211449	69.7	0.56	90.74	11	2593	12	387	1	0	0	0
pH8_3_C_cluster_DBSCAN_round3_19	o__Burkholderiales (UID4000)	193	427	214	7.71	0.00	0.00	329923	0	11	11	205286	205286	29993	29993	205286	205286	65.6	1.25	91.29	11	349	377	50	0	0	0	0
