Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
G05_2_F_cluster_DBSCAN_round3_3	c__Betaproteobacteria (UID3959)	235	419	211	100.00	20.07	0.00	7351352	0	417	417	284254	284254	17629	17629	879562	879562	60.7	7.36	89.40	11	7104	0	348	71	0	0	0
G05_2_F_cluster_DBSCAN_round3_6	o__Lactobacillales (UID544)	293	475	267	71.22	2.84	0.00	3065440	0	17	17	247113	247113	180320	180320	536640	536640	42.5	1.18	87.39	11	2957	117	348	9	1	0	0
G05_2_F_cluster_DBSCAN_round3_9	o__Lactobacillales (UID375)	177	350	163	98.77	0.00	0.00	1749007	0	12	12	443211	443211	145750	145750	446250	446250	36.5	0.76	88.54	11	1642	2	348	0	0	0	0
G05_2_F_cluster_DBSCAN_round4_10	f__Micrococcaceae (UID1623)	39	457	218	86.30	4.74	89.47	3357046	0	291	291	16595	16595	11536	11536	109536	109536	66.7	1.23	90.98	11	3236	49	389	19	0	0	0
G05_2_F_cluster_DBSCAN_round4_3	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	1.26	0.00	4771643	0	25	25	299353	299353	190865	190865	753192	753192	55.1	1.39	89.61	11	4441	7	1152	14	0	0	0
G05_2_F_cluster_DBSCAN_round4_4	f__Enterobacteriaceae (UID5066)	55	546	224	98.13	0.00	0.00	5114658	0	31	31	320056	320056	164988	164988	564221	564221	59.4	2.02	88.12	11	4689	36	510	0	0	0	0
G05_2_F_cluster_DBSCAN_round4_8	p__Bacteroidetes (UID2605)	350	316	210	94.32	0.48	0.00	4000843	0	54	54	142527	142527	74089	74089	323758	323758	36.9	1.43	89.30	11	3453	29	286	1	0	0	0
G05_2_F_cluster_DBSCAN_round50_2	k__Bacteria (UID203)	5449	104	58	22.41	1.72	100.00	2072834	0	57	57	39359	39359	36365	36365	58232	58232	76.0	0.81	91.70	11	1894	85	18	1	0	0	0
G05_2_F_cluster_DBSCAN_round5_0	p__Bacteroidetes (UID2605)	350	316	210	99.47	3.23	30.77	8621612	0	291	291	484168	484168	29627	29627	1393969	1393969	45.7	22.42	89.17	11	8005	15	290	10	1	0	0
G05_2_F_cluster_DBSCAN_round5_1	o__Actinomycetales (UID1809)	267	400	222	97.52	0.56	0.00	3540698	0	22	22	231536	231536	160940	160940	1015025	1015025	67.4	0.70	90.93	11	3264	6	392	2	0	0	0
G05_2_F_cluster_DBSCAN_round5_3	c__Bacilli (UID284)	725	279	151	98.28	0.00	0.00	3178709	0	27	27	176528	176528	117729	117729	544742	544742	35.6	1.25	89.18	11	3083	6	273	0	0	0	0
G05_2_F_cluster_DBSCAN_round5_35	k__Bacteria (UID203)	5449	104	58	54.31	1.72	100.00	2200726	0	293	293	8520	8520	7511	7511	25891	25891	42.8	1.43	90.34	11	2101	68	35	1	0	0	0
G05_2_F_cluster_DBSCAN_round5_7	o__Actinomycetales (UID1809)	267	400	222	98.20	0.90	0.00	3043352	0	45	45	100030	100030	67630	67630	377182	377182	69.6	1.43	90.31	11	2804	5	393	2	0	0	0
G05_2_F_cluster_DBSCAN_round6_0	o__Actinomycetales (UID1572)	580	286	171	93.57	0.29	0.00	4183637	0	22	22	296278	296278	190165	190165	939935	939935	72.7	0.44	91.66	11	3791	19	266	1	0	0	0
G05_2_F_cluster_DBSCAN_round7_2	k__Bacteria (UID203)	5449	104	58	31.03	1.72	100.00	3009819	0	14	14	221924	221924	214987	214987	442337	442337	76.1	0.67	90.87	11	2781	85	18	1	0	0	0
G05_2_F_cluster_DBSCAN_round8_3	o__Actinomycetales (UID1572)	580	288	173	55.57	8.67	75.00	2140842	0	25	25	86646	86646	85633	85633	253244	253244	75.8	0.53	91.09	11	1978	135	135	17	1	0	0
G05_2_F_cluster_DBSCAN_round9_3	k__Bacteria (UID203)	5449	104	58	43.45	0.86	100.00	3449551	0	262	262	18639	18639	13166	13166	101368	101368	73.7	1.42	90.95	11	3256	74	29	1	0	0	0
G05_3_A_cluster_DBSCAN_round1_1	o__Actinomycetales (UID1572)	580	286	171	98.05	0.00	0.00	2900630	0	24	24	223955	223955	120859	120859	373343	373343	68.5	0.87	92.27	11	2730	8	278	0	0	0	0
G05_3_A_cluster_DBSCAN_round29_0	o__Actinomycetales (UID1572)	580	287	172	34.24	0.00	0.00	1330709	0	282	282	4751	4751	4718	4718	14528	14528	72.4	2.10	90.66	11	1426	181	106	0	0	0	0
G05_3_A_cluster_DBSCAN_round2_1	c__Alphaproteobacteria (UID3305)	564	349	230	97.83	0.96	0.00	4116133	0	19	19	779159	779159	216638	216638	1398997	1398997	50.7	1.49	86.48	11	3686	20	326	3	0	0	0
G05_3_A_cluster_DBSCAN_round2_10	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.43	0.00	3310916	0	34	34	377060	377060	97379	97379	540458	540458	67.6	1.66	90.61	11	3162	0	527	2	0	0	0
G05_3_A_cluster_DBSCAN_round2_12	o__Lactobacillales (UID544)	293	473	265	99.25	0.13	0.00	3576662	0	43	43	258978	258978	83178	83178	498226	498226	42.7	1.52	88.50	11	3276	2	470	1	0	0	0
G05_3_A_cluster_DBSCAN_round2_13	f__Moraxellaceae (UID4680)	86	689	365	99.51	1.29	0.00	4443945	0	44	44	164459	164459	100998	100998	425967	425967	37.8	1.72	84.98	11	4080	27	655	7	0	0	0
G05_3_A_cluster_DBSCAN_round2_14	f__Enterobacteriaceae (UID5066)	55	546	224	94.03	0.09	50.00	4850322	0	49	49	181394	181394	98986	98986	366647	366647	59.6	1.80	88.27	11	4489	57	487	2	0	0	0
G05_3_A_cluster_DBSCAN_round2_15	o__Actinomycetales (UID1572)	580	287	173	99.42	1.73	0.00	3601343	0	46	46	135391	135391	78290	78290	321088	321088	59.6	1.23	87.87	11	3130	1	283	3	0	0	0
G05_3_A_cluster_DBSCAN_round2_17	o__Burkholderiales (UID4000)	193	427	214	99.07	1.29	33.33	6262049	0	104	104	101005	101005	60212	60212	257360	257360	67.5	1.92	91.05	11	5784	2	416	9	0	0	0
G05_3_A_cluster_DBSCAN_round2_24	f__Flavobacteriaceae (UID2817)	81	511	283	86.78	0.96	60.00	2403709	0	252	252	11614	11614	9538	9538	57872	57872	34.7	2.34	90.74	11	2348	56	450	5	0	0	0
G05_3_A_cluster_DBSCAN_round2_26	c__Alphaproteobacteria (UID3305)	564	349	230	84.18	1.09	25.00	3972618	0	454	454	11075	11075	8750	8750	48328	48328	53.6	1.83	88.21	11	4110	65	280	4	0	0	0
G05_3_A_cluster_DBSCAN_round2_3	c__Betaproteobacteria (UID3959)	235	419	211	100.00	1.16	0.00	4746440	0	80	80	406847	406847	59330	59330	878434	878434	56.9	3.95	89.13	11	4370	0	414	5	0	0	0
G05_3_A_cluster_DBSCAN_round2_5	o__Actinomycetales (UID1572)	580	286	171	97.81	2.05	0.00	4228866	0	21	21	413093	413093	201374	201374	665828	665828	68.9	0.71	91.35	11	3789	14	268	4	0	0	0
G05_3_A_cluster_DBSCAN_round2_6	c__Bacilli (UID285)	586	325	181	98.56	0.55	0.00	3650275	0	49	49	341002	341002	74495	74495	662207	662207	32.3	2.28	88.95	11	3589	22	301	2	0	0	0
G05_3_A_cluster_DBSCAN_round2_9	o__Lactobacillales (UID375)	177	350	163	98.77	4.45	100.00	1816783	0	13	13	443211	443211	139752	139752	570730	570730	36.5	0.73	88.42	11	1731	2	337	11	0	0	0
G05_3_A_cluster_DBSCAN_round351_204	k__Bacteria (UID1453)	901	171	117	13.68	0.00	0.00	236751	0	3	3	118483	118483	78917	78917	118483	118483	47.4	1.18	92.53	11	234	118	53	0	0	0	0
G05_3_A_cluster_DBSCAN_round351_46	k__Bacteria (UID1452)	924	161	108	48.56	0.00	0.00	687173	0	75	75	12307	12307	9162	9162	26506	26506	48.1	1.58	91.97	11	738	89	72	0	0	0	0
G05_3_A_cluster_DBSCAN_round3_0	p__Bacteroidetes (UID2605)	350	316	210	99.84	46.47	0.61	13946420	0	776	776	103696	103696	17972	17972	1878060	1878060	53.4	14.26	89.80	11	13225	1	229	62	15	8	1
G05_3_A_cluster_DBSCAN_round3_10	k__Bacteria (UID203)	5449	104	58	46.84	0.00	0.00	2720957	0	58	58	60276	60276	46913	46913	150997	150997	74.5	0.71	91.60	11	2509	71	33	0	0	0	0
G05_3_A_cluster_DBSCAN_round3_14	f__Micrococcaceae (UID1623)	39	457	218	83.73	3.71	55.56	3172534	0	259	259	16740	16740	12249	12249	109536	109536	66.7	1.13	90.90	11	3007	66	373	18	0	0	0
G05_3_A_cluster_DBSCAN_round3_17	k__Bacteria (UID203)	5449	104	58	45.69	3.45	50.00	1373705	0	43	43	34097	34097	31946	31946	91905	91905	73.7	0.85	91.20	11	1213	75	27	2	0	0	0
G05_3_A_cluster_DBSCAN_round3_5	o__Lactobacillales (UID544)	293	475	267	71.22	2.84	0.00	3101589	0	17	17	270244	270244	182446	182446	536640	536640	42.5	1.08	87.49	11	3018	117	348	9	1	0	0
G05_3_A_cluster_DBSCAN_round3_7	p__Bacteroidetes (UID2605)	350	316	210	99.37	0.63	50.00	4235139	0	39	39	152919	152919	108593	108593	364896	364896	37.2	1.86	88.87	11	3654	2	312	2	0	0	0
G05_3_A_cluster_DBSCAN_round43_0	o__Actinomycetales (UID1572)	580	288	173	93.62	4.72	77.78	4598232	0	31	31	219276	219276	148330	148330	1014276	1014276	75.7	2.49	90.93	11	4112	46	233	9	0	0	0
G05_3_A_cluster_DBSCAN_round44_0	k__Bacteria (UID203)	5449	104	58	29.31	0.00	0.00	2342909	0	9	9	289472	289472	260323	260323	556634	556634	76.4	0.32	91.11	11	2136	86	18	0	0	0	0
G05_3_A_cluster_DBSCAN_round44_1	k__Bacteria (UID203)	5449	104	58	27.59	0.00	0.00	2073156	0	21	21	104920	104920	98721	98721	202289	202289	75.7	0.77	90.91	11	1912	85	19	0	0	0	0
G05_3_A_cluster_DBSCAN_round45_3	k__Bacteria (UID203)	5449	104	58	22.73	0.00	0.00	288089	0	6	6	46301	46301	48014	48014	57234	57234	75.8	0.56	90.56	11	264	81	23	0	0	0	0
G05_3_A_cluster_DBSCAN_round46_9	k__Bacteria (UID203)	5449	104	58	22.21	0.00	0.00	274796	0	31	31	10124	10124	8864	8864	14653	14653	74.4	1.15	89.87	11	283	87	17	0	0	0	0
G05_3_A_cluster_DBSCAN_round47_2	k__Bacteria (UID203)	5449	104	58	54.66	3.45	100.00	3377491	0	206	206	22710	22710	16395	16395	103663	103663	75.5	1.57	91.01	11	3202	65	36	3	0	0	0
G05_3_A_cluster_DBSCAN_round4_1	f__Enterobacteriaceae (UID5124)	134	1173	336	99.00	0.26	0.00	4640551	0	20	20	263792	263792	232027	232027	753376	753376	55.1	0.60	89.67	11	4311	8	1162	3	0	0	0
G05_3_A_cluster_DBSCAN_round4_21	f__Enterobacteriaceae (UID5066)	55	546	224	3.11	0.00	0.00	98073	0	3	3	73451	73451	32691	32691	73451	73451	52.9	1.07	86.74	11	115	508	38	0	0	0	0
G05_3_A_cluster_DBSCAN_round4_3	o__Actinomycetales (UID1809)	267	400	222	82.48	0.56	0.00	2895610	0	15	15	217228	217228	193040	193040	574935	574935	67.5	0.42	90.83	11	2650	74	324	2	0	0	0
G05_3_A_cluster_DBSCAN_round4_6	c__Bacilli (UID284)	725	279	151	98.12	0.00	0.00	3068590	0	26	26	187552	187552	118022	118022	265566	265566	35.6	1.02	89.44	11	2966	13	266	0	0	0	0
G05_3_A_cluster_DBSCAN_round4_7	o__Actinomycetales (UID1809)	267	400	222	87.61	2.70	23.08	2561335	0	28	28	152585	152585	91476	91476	257500	257500	69.7	0.55	90.83	11	2333	38	349	13	0	0	0
G05_3_A_cluster_DBSCAN_round4_81	k__Bacteria (UID1453)	901	171	117	8.74	0.00	0.00	52128	0	6	6	11765	11765	8688	8688	18116	18116	48.0	1.33	90.29	11	71	134	37	0	0	0	0
G05_3_A_cluster_DBSCAN_round5_1	o__Actinomycetales (UID1572)	580	286	171	56.73	3.80	83.33	3153840	0	10	10	474783	474783	315384	315384	618146	618146	72.7	0.53	91.25	11	2852	110	164	12	0	0	0
G05_3_A_cluster_DBSCAN_round5_18	k__Bacteria (UID203)	5449	104	58	70.69	0.00	0.00	603158	0	8	8	108177	108177	75394	75394	139259	139259	49.1	0.46	92.44	11	610	56	48	0	0	0	0
G05_3_A_cluster_DBSCAN_round5_22	k__Bacteria (UID203)	5449	104	58	32.76	0.00	0.00	644867	0	8	8	81214	81214	80608	80608	119794	119794	73.3	0.37	91.97	11	555	84	20	0	0	0	0
G05_3_A_cluster_DBSCAN_round5_3	k__Bacteria (UID203)	5449	104	58	34.48	0.00	0.00	904158	0	7	7	485718	485718	129165	129165	485718	485718	40.1	0.38	89.02	11	851	82	22	0	0	0	0
G05_3_A_cluster_DBSCAN_round5_7	k__Bacteria (UID203)	5449	104	58	36.21	0.00	0.00	1153079	0	9	9	211987	211987	128119	128119	271143	271143	38.7	0.22	87.58	11	1173	79	25	0	0	0	0
G05_3_A_cluster_DBSCAN_round6_3	f__Moraxellaceae (UID4680)	86	689	365	30.60	5.72	1.47	3078812	0	77	77	68242	68242	39984	39984	255940	255940	39.0	1.79	86.73	11	3079	458	207	16	3	3	2
G05_3_B_cluster_DBSCAN_round1_2	c__Betaproteobacteria (UID3959)	235	419	211	100.00	10.89	0.00	6933523	0	361	361	285397	285397	19206	19206	878426	878426	60.4	7.26	89.54	11	6663	0	377	42	0	0	0
G05_3_B_cluster_DBSCAN_round1_3	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.65	0.00	3251162	0	20	20	310267	310267	162558	162558	618156	618156	67.6	1.17	90.61	11	3088	0	527	2	0	0	0
G05_3_B_cluster_DBSCAN_round1_5	f__Moraxellaceae (UID4680)	86	689	365	99.57	1.29	0.00	4441920	0	41	41	164391	164391	108339	108339	425803	425803	37.8	1.67	84.99	11	4078	27	655	7	0	0	0
G05_3_B_cluster_DBSCAN_round1_6	o__Actinomycetales (UID1572)	580	286	171	98.64	0.00	0.00	2955517	0	44	44	107489	107489	67170	67170	238747	238747	68.4	1.35	92.10	11	2783	5	281	0	0	0	0
G05_3_B_cluster_DBSCAN_round1_7	o__Burkholderiales (UID4000)	193	427	214	98.35	0.26	0.00	6163007	0	211	211	44121	44121	29208	29208	140777	140777	67.5	1.83	91.11	11	5791	9	416	2	0	0	0
G05_3_B_cluster_DBSCAN_round2_4	c__Alphaproteobacteria (UID3305)	564	349	230	99.93	6.54	5.56	4342085	0	96	96	162827	162827	45230	45230	569806	569806	50.9	3.25	86.45	11	3932	5	326	18	0	0	0
G05_3_B_cluster_DBSCAN_round3_0	p__Bacteroidetes (UID2605)	350	316	210	99.84	15.03	6.98	12242326	0	275	275	254378	254378	44517	44517	1878060	1878060	51.4	17.43	89.20	11	10712	1	283	28	3	1	0
G05_3_B_cluster_DBSCAN_round3_10	k__Bacteria (UID203)	5449	104	58	49.14	3.45	0.00	4296473	0	96	96	48995	48995	44754	44754	317814	317814	74.3	0.91	91.13	11	3955	73	29	2	0	0	0
G05_3_B_cluster_DBSCAN_round3_11	c__Bacilli (UID284)	725	279	151	98.19	0.33	100.00	3505647	0	55	55	123692	123692	63739	63739	246601	246601	35.4	1.95	88.15	11	3444	10	268	1	0	0	0
G05_3_B_cluster_DBSCAN_round3_12	p__Bacteroidetes (UID2605)	350	316	210	99.02	0.48	0.00	4125064	0	69	69	109610	109610	59783	59783	242906	242906	37.2	1.97	88.82	11	3566	15	300	1	0	0	0
G05_3_B_cluster_DBSCAN_round3_13	c__Bacilli (UID285)	586	325	181	98.56	0.28	0.00	3129690	0	95	95	50918	50918	32944	32944	191861	191861	32.2	1.60	90.43	11	3083	22	302	1	0	0	0
G05_3_B_cluster_DBSCAN_round3_15	f__Micrococcaceae (UID1623)	39	457	218	82.13	4.74	87.50	3255732	0	278	278	15982	15982	11711	11711	109536	109536	66.7	1.14	90.91	11	3122	96	345	16	0	0	0
G05_3_B_cluster_DBSCAN_round3_16	k__Bacteria (UID1453)	901	171	117	63.39	0.85	0.00	836375	0	42	42	34861	34861	19913	19913	70806	70806	48.6	1.80	91.85	11	861	50	120	1	0	0	0
G05_3_B_cluster_DBSCAN_round3_17	f__Flavobacteriaceae (UID2817)	81	511	283	84.28	0.82	33.33	2233141	0	255	255	10246	10246	8757	8757	53519	53519	34.8	2.42	91.08	11	2147	87	421	3	0	0	0
G05_3_B_cluster_DBSCAN_round3_2	o__Lactobacillales (UID544)	293	473	265	97.36	0.00	0.00	3514965	0	36	36	220438	220438	97637	97637	604339	604339	42.7	1.71	88.46	11	3195	9	464	0	0	0	0
G05_3_B_cluster_DBSCAN_round3_24	f__Micrococcaceae (UID1623)	39	457	218	2.29	0.00	0.00	26045	0	1	1	26045	26045	26045	26045	26045	26045	64.3	0.00	86.10	11	37	420	37	0	0	0	0
G05_3_B_cluster_DBSCAN_round3_3	o__Lactobacillales (UID375)	177	350	163	98.77	0.00	0.00	1787399	0	11	11	550356	550356	162490	162490	570730	570730	36.5	0.72	88.54	11	1696	2	348	0	0	0	0
G05_3_B_cluster_DBSCAN_round3_31	p__Bacteroidetes (UID2605)	350	316	210	1.15	0.00	0.00	24256	0	2	2	16297	16297	12128	12128	16297	16297	37.7	1.04	93.08	11	31	280	36	0	0	0	0
G05_3_B_cluster_DBSCAN_round3_5	o__Actinomycetales (UID1572)	580	286	171	98.25	2.63	0.00	4479814	0	39	39	215323	215323	114867	114867	520539	520539	69.0	1.11	91.31	11	4035	5	276	5	0	0	0
G05_3_B_cluster_DBSCAN_round3_9	o__Actinomycetales (UID1572)	580	287	173	99.42	2.31	20.00	3874422	0	94	94	83696	83696	41217	41217	319882	319882	59.7	1.96	88.01	11	3483	1	283	2	1	0	0
G05_3_B_cluster_DBSCAN_round41_4	k__Bacteria (UID203)	5449	104	58	22.51	0.34	100.00	422551	0	56	56	7921	7921	7545	7545	14583	14583	74.7	1.73	88.90	11	457	80	23	1	0	0	0
G05_3_B_cluster_DBSCAN_round43_0	o__Actinomycetales (UID1572)	580	288	173	74.74	5.97	92.86	3805124	0	48	48	141435	141435	79273	79273	331771	331771	75.9	1.83	90.87	11	3426	95	179	14	0	0	0
G05_3_B_cluster_DBSCAN_round4_2	o__Actinomycetales (UID1572)	580	286	171	94.15	0.29	0.00	4113576	0	26	26	213900	213900	158214	158214	507519	507519	72.6	0.66	91.58	11	3713	14	271	1	0	0	0
G05_3_B_cluster_DBSCAN_round5_0	f__Enterobacteriaceae (UID5066)	55	546	224	98.13	0.56	50.00	5084394	0	32	32	245128	245128	158887	158887	1095701	1095701	59.4	2.20	88.15	11	4665	36	508	2	0	0	0
G05_3_B_cluster_DBSCAN_round5_2	o__Lactobacillales (UID544)	293	475	267	67.55	5.13	31.58	3051714	0	22	22	248338	248338	138714	138714	536640	536640	42.5	1.22	87.39	11	2976	166	292	16	1	0	0
G05_3_B_cluster_DBSCAN_round5_5	o__Actinomycetales (UID1809)	267	400	222	98.54	0.56	0.00	3405286	0	31	31	163348	163348	109847	109847	361605	361605	67.5	0.69	90.89	11	3096	12	386	2	0	0	0
G05_3_B_cluster_DBSCAN_round5_7	o__Actinomycetales (UID1809)	267	400	222	87.61	0.45	0.00	2546792	0	28	28	145456	145456	90956	90956	257500	257500	69.7	0.56	90.79	11	2339	38	361	1	0	0	0
G05_3_B_cluster_DBSCAN_round6_0	f__Enterobacteriaceae (UID5124)	134	1173	336	99.00	0.26	0.00	4640535	0	17	17	398629	398629	272972	272972	887481	887481	55.1	0.41	89.68	11	4313	8	1162	3	0	0	0
G05_3_B_cluster_DBSCAN_round7_4	k__Bacteria (UID203)	5449	104	58	37.93	0.00	0.00	1250661	0	13	13	156750	156750	96204	96204	179585	179585	38.7	0.29	87.65	11	1248	78	26	0	0	0	0
G05_3_B_cluster_DBSCAN_round8_0	k__Bacteria (UID203)	5449	104	58	35.06	0.00	0.00	2467598	0	38	38	100723	100723	64936	64936	486812	486812	39.8	0.59	87.22	11	2392	82	22	0	0	0	0
G05_3_B_cluster_DBSCAN_round9_7	k__Bacteria (UID203)	5449	104	58	35.69	0.00	0.00	3342485	0	376	376	11112	11112	8889	8889	42529	42529	73.8	1.56	90.83	11	3264	80	24	0	0	0	0
G05_3_C_cluster_DBSCAN_round10_3	f__Enterobacteriaceae (UID5124)	134	1173	336	32.03	1.09	25.00	1783246	0	386	386	4420	4420	4619	4619	32905	32905	60.3	3.15	89.04	11	1996	771	390	12	0	0	0
G05_3_C_cluster_DBSCAN_round192_1	k__Bacteria (UID203)	5449	104	58	43.10	1.72	100.00	3431876	0	336	336	13984	13984	10213	10213	53855	53855	75.9	1.61	91.82	11	3454	75	28	1	0	0	0
G05_3_C_cluster_DBSCAN_round1_10	f__Moraxellaceae (UID4680)	86	689	365	99.30	1.36	0.00	4440691	0	49	49	155258	155258	90626	90626	425967	425967	37.8	1.24	84.97	11	4077	39	642	8	0	0	0
G05_3_C_cluster_DBSCAN_round1_11	o__Burkholderiales (UID4000)	193	427	214	99.53	0.20	57.14	6263946	0	73	73	165501	165501	85807	85807	405152	405152	67.5	2.00	91.06	11	5769	1	419	7	0	0	0
G05_3_C_cluster_DBSCAN_round1_13	o__Actinomycetales (UID1572)	580	286	171	97.47	0.00	0.00	2821831	0	35	35	120223	120223	80623	80623	367838	367838	68.6	1.03	92.38	11	2636	10	276	0	0	0	0
G05_3_C_cluster_DBSCAN_round1_14	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2870732	0	59	59	81212	81212	48656	48656	209910	209910	34.6	2.30	89.80	11	2639	2	508	1	0	0	0
G05_3_C_cluster_DBSCAN_round1_15	p__Actinobacteria (UID1454)	732	206	120	99.72	4.17	0.00	3849446	0	62	62	109738	109738	62087	62087	208596	208596	72.0	1.16	90.32	11	3562	1	199	6	0	0	0
G05_3_C_cluster_DBSCAN_round1_16	c__Bacilli (UID285)	586	325	181	98.56	0.55	0.00	3431962	0	181	181	27430	27430	18961	18961	182388	182388	32.3	1.76	89.27	11	3469	22	301	2	0	0	0
G05_3_C_cluster_DBSCAN_round1_17	o__Actinomycetales (UID1593)	69	400	198	71.76	2.67	9.09	2471343	0	417	417	6292	6292	5926	5926	72572	72572	68.5	1.67	92.10	11	2591	121	268	11	0	0	0
G05_3_C_cluster_DBSCAN_round1_2	o__Actinomycetales (UID1572)	580	286	171	98.25	2.05	0.00	4238544	0	17	17	520591	520591	249326	249326	941749	941749	68.9	0.60	91.39	11	3805	5	277	4	0	0	0
G05_3_C_cluster_DBSCAN_round1_6	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	1.46	0.00	3310296	0	27	27	424067	424067	122603	122603	663655	663655	67.6	1.30	90.67	11	3152	0	523	6	0	0	0
G05_3_C_cluster_DBSCAN_round2_9	o__Lactobacillales (UID375)	177	350	163	98.77	4.45	100.00	1824209	0	17	17	197390	197390	107306	107306	446877	446877	36.4	0.96	88.31	11	1745	2	337	11	0	0	0
G05_3_C_cluster_DBSCAN_round3_5	o__Lactobacillales (UID544)	293	473	265	98.49	0.13	0.00	3310877	0	35	35	258978	258978	94596	94596	639910	639910	42.9	1.36	88.62	11	3036	5	467	1	0	0	0
G05_3_C_cluster_DBSCAN_round3_7	c__Bacilli (UID284)	725	279	151	98.15	0.00	0.00	3171877	0	30	30	152336	152336	105729	105729	544743	544743	35.6	1.13	89.28	11	3070	12	267	0	0	0	0
G05_3_C_cluster_DBSCAN_round3_8	o__Lactobacillales (UID544)	293	475	267	69.11	2.84	0.00	3072004	0	16	16	271171	271171	192000	192000	536640	536640	42.5	1.09	87.56	11	2983	143	322	9	1	0	0
G05_3_C_cluster_DBSCAN_round4_1	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	0.96	0.00	4152777	0	29	29	538583	538583	143199	143199	946072	946072	50.7	1.51	86.30	11	3725	0	346	3	0	0	0
G05_3_C_cluster_DBSCAN_round4_12	p__Bacteroidetes (UID2605)	350	316	210	4.29	0.00	0.00	185772	0	3	3	147107	147107	61924	61924	147107	147107	38.3	2.09	88.29	11	189	261	55	0	0	0	0
G05_3_C_cluster_DBSCAN_round4_3	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4215383	0	13	13	658407	658407	324260	324260	878434	878434	56.7	1.03	89.73	11	3807	0	417	2	0	0	0
G05_3_C_cluster_DBSCAN_round4_9	p__Bacteroidetes (UID2605)	350	316	210	96.90	0.48	0.00	4406476	0	52	52	169199	169199	84739	84739	320952	320952	37.0	1.63	89.09	11	3832	12	303	1	0	0	0
G05_3_C_cluster_DBSCAN_round5_1	o__Actinomycetales (UID1809)	267	400	222	83.33	0.56	0.00	3208902	0	22	22	217228	217228	145859	145859	921703	921703	67.5	0.65	90.88	11	2921	64	334	2	0	0	0
G05_3_C_cluster_DBSCAN_round5_42	k__Bacteria (UID203)	5449	104	58	29.31	0.00	0.00	1730753	0	363	363	4840	4840	4767	4767	17257	17257	53.6	1.64	88.97	11	1886	85	19	0	0	0	0
G05_3_C_cluster_DBSCAN_round5_8	o__Actinomycetales (UID1809)	267	400	222	97.30	0.45	0.00	2891915	0	42	42	107950	107950	68855	68855	257500	257500	69.7	0.85	90.74	11	2658	10	389	1	0	0	0
G05_3_C_cluster_DBSCAN_round6_0	p__Bacteroidetes (UID2605)	350	316	210	97.57	80.63	4.99	16832101	0	1028	1028	88256	88256	16373	16373	1393967	1393967	55.1	12.12	89.68	11	15664	46	155	56	30	19	10
G05_3_C_cluster_DBSCAN_round6_1	f__Enterobacteriaceae (UID5124)	134	1173	336	98.40	0.26	0.00	4606600	0	22	22	265934	265934	209390	209390	753192	753192	55.1	0.60	89.67	11	4289	41	1129	3	0	0	0
G05_3_C_cluster_DBSCAN_round6_10	k__Bacteria (UID203)	5449	104	58	33.33	0.00	0.00	1917076	0	17	17	226400	226400	112769	112769	270977	270977	39.7	0.40	86.67	11	1887	81	23	0	0	0	0
G05_3_C_cluster_DBSCAN_round6_11	o__Actinomycetales (UID1572)	580	287	173	90.75	1.16	0.00	3128911	0	45	45	88386	88386	69531	69531	215748	215748	59.4	0.74	87.89	11	2761	34	251	2	0	0	0
G05_3_C_cluster_DBSCAN_round6_132	f__Micrococcaceae (UID1623)	39	457	218	2.29	0.00	0.00	26044	0	1	1	26044	26044	26044	26044	26044	26044	64.4	0.00	86.38	11	37	420	37	0	0	0	0
G05_3_C_cluster_DBSCAN_round6_2	o__Actinomycetales (UID1572)	580	286	171	63.06	1.75	100.00	3651047	0	15	15	298386	298386	243403	243403	545797	545797	72.7	0.41	91.60	11	3318	109	173	4	0	0	0
G05_3_C_cluster_DBSCAN_round6_24	f__Micrococcaceae (UID1623)	39	457	218	22.01	0.00	0.00	496288	0	8	8	75020	75020	62036	62036	109536	109536	67.2	0.70	92.94	11	435	342	115	0	0	0	0
G05_3_C_cluster_DBSCAN_round7_7	o__Actinomycetales (UID1572)	580	287	173	66.18	7.13	26.32	3557571	0	327	327	14922	14922	10879	10879	106362	106362	65.5	2.26	90.02	11	3396	111	157	19	0	0	0
G05_3_C_cluster_DBSCAN_round8_0	o__Lactobacillales (UID544)	293	475	267	32.23	0.19	0.00	603623	0	10	10	485718	485718	60362	60362	485718	485718	40.0	0.68	89.15	11	551	324	150	1	0	0	0
G05_3_C_cluster_DBSCAN_round8_5	k__Bacteria (UID203)	5449	104	58	50.00	0.00	0.00	1927632	0	30	30	91576	91576	64254	64254	271507	271507	38.7	0.61	87.62	11	1910	71	33	0	0	0	0
